cik,ticker,year_old,year_new,filepath,n_added,n_removed,similarity,added_ratio
1140859,ABC,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/1140859_2017_2018.json,124,107,0.5645,0.4509
1140859,ABC,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/1140859_2018_2019.json,122,118,0.4041,0.4373
1140859,ABC,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/1140859_2019_2020.json,104,112,0.2445,0.3838
1140859,ABC,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/1140859_2020_2021.json,152,99,0.3489,0.4691
1140859,ABC,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/1140859_2021_2022.json,174,118,0.3806,0.4579
1140859,ABC,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/1140859_2022_2023.json,131,116,0.0868,0.3325
4447,HES,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/4447_2015_2016.json,56,1517,0.0056,0.4786
4447,HES,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/4447_2020_2021.json,69,38,0.1308,0.457
4447,HES,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/4447_2021_2022.json,43,31,0.7759,0.2638
4447,HES,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/4447_2022_2023.json,54,61,0.2422,0.3462
908255,BWA,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/908255_2015_2016.json,36,35,0.2206,0.213
908255,BWA,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/908255_2016_2017.json,51,30,0.3415,0.2684
908255,BWA,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/908255_2017_2018.json,32,23,0.7472,0.1608
908255,BWA,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/908255_2018_2019.json,99,59,0.1046,0.4142
908255,BWA,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/908255_2019_2020.json,70,90,0.3594,0.3196
908255,BWA,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/908255_2020_2021.json,66,40,0.4257,0.2694
908255,BWA,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/908255_2021_2022.json,232,210,0.2245,0.8689
908255,BWA,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/908255_2022_2023.json,259,229,0.0114,0.8721
70866,NCR,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/70866_2015_2016.json,111,71,0.306,0.3936
70866,NCR,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/70866_2016_2017.json,87,78,0.38,0.2979
70866,NCR,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/70866_2017_2018.json,106,77,0.3685,0.3312
70866,NCR,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/70866_2018_2019.json,92,76,0.3117,0.273
70866,NCR,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/70866_2019_2020.json,97,106,0.4728,0.2966
70866,NCR,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/70866_2020_2021.json,118,146,0.1661,0.3946
70866,NCR,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/70866_2021_2022.json,191,146,0.1732,0.5552
70866,NCR,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/70866_2022_2023.json,165,73,0.624,0.3618
886158,BBBY,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/886158_2015_2016.json,28,14,0.7595,0.3182
886158,BBBY,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/886158_2016_2017.json,11,9,0.8412,0.1222
886158,BBBY,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/886158_2017_2018.json,12,12,0.9414,0.1333
886158,BBBY,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/886158_2018_2019.json,8,8,0.0788,0.0889
886158,BBBY,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/886158_2019_2020.json,58,23,0.3711,0.464
886158,BBBY,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/886158_2020_2021.json,153,117,0.0897,0.9503
886158,BBBY,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/886158_2021_2022.json,140,84,0.2697,0.6452
886158,BBBY,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/886158_2022_2023.json,91,179,0.1971,0.7054
24545,TAP,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/24545_2015_2016.json,129,54,0.3753,0.3909
24545,TAP,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/24545_2016_2017.json,161,159,0.2499,0.4849
24545,TAP,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/24545_2017_2018.json,151,155,0.1422,0.4604
24545,TAP,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/24545_2018_2019.json,111,82,0.1161,0.3101
24545,TAP,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/24545_2019_2020.json,172,135,0.366,0.4354
24545,TAP,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/24545_2020_2021.json,231,144,0.204,0.4802
24545,TAP,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/24545_2021_2022.json,234,206,0.0933,0.4615
24545,TAP,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/24545_2022_2023.json,291,318,0.0907,0.6088
820313,APH,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/820313_2015_2016.json,39,31,0.5821,0.4239
820313,APH,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/820313_2016_2017.json,57,46,0.4902,0.5534
820313,APH,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/820313_2017_2018.json,58,40,0.2156,0.4793
820313,APH,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/820313_2018_2019.json,123,56,0.1206,0.6543
820313,APH,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/820313_2021_2022.json,123,1481,0.0209,0.5566
24741,GLW,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/24741_2015_2016.json,45,46,0.5652,0.2133
24741,GLW,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/24741_2016_2017.json,59,160,0.1879,0.5364
24741,GLW,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/24741_2017_2018.json,50,43,0.4613,0.4274
24741,GLW,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/24741_2018_2019.json,62,64,0.5334,0.5391
24741,GLW,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/24741_2022_2023.json,45,47,0.3367,0.3571
732712,VZ,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/732712_2017_2018.json,24,22,0.2092,0.2286
732712,VZ,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/732712_2018_2019.json,29,21,0.2324,0.2566
732712,VZ,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/732712_2019_2020.json,36,37,0.4691,0.3214
732712,VZ,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/732712_2020_2021.json,30,21,0.6196,0.2479
732712,VZ,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/732712_2021_2022.json,35,34,0.5016,0.2869
732712,VZ,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/732712_2022_2023.json,40,35,0.5256,0.315
49826,IFF,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/49826_2015_2016.json,25,17,0.7092,0.2688
49826,IFF,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/49826_2016_2017.json,26,18,0.6979,0.2574
49826,IFF,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/49826_2017_2018.json,26,19,0.5701,0.2407
49826,IFF,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/49826_2018_2019.json,24,20,0.5749,0.2143
49826,IFF,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/49826_2019_2020.json,29,22,0.7386,0.2437
49826,IFF,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/49826_2020_2021.json,58,48,0.1781,0.4496
49826,IFF,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/49826_2021_2022.json,39,36,0.4325,0.2955
49826,IFF,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/49826_2022_2023.json,30,39,0.1901,0.2439
858877,CSCO,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/858877_2015_2016.json,61,59,0.8995,0.1821
858877,CSCO,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/858877_2016_2017.json,54,59,0.9438,0.1636
858877,CSCO,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/858877_2017_2018.json,48,44,0.9282,0.1437
858877,CSCO,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/858877_2018_2019.json,58,69,0.8796,0.1796
858877,CSCO,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/858877_2019_2020.json,81,48,0.8492,0.2275
858877,CSCO,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/858877_2020_2021.json,151,144,0.1062,0.416
858877,CSCO,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/858877_2021_2022.json,99,83,0.1913,0.2612
858877,CSCO,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/858877_2022_2023.json,79,100,0.499,0.2213
822416,PHM,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/822416_2015_2016.json,30,30,0.2848,0.1875
822416,PHM,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/822416_2016_2017.json,29,41,0.2256,0.1959
822416,PHM,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/822416_2017_2018.json,67,30,0.5278,0.3622
822416,PHM,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/822416_2018_2019.json,56,55,0.2581,0.3011
822416,PHM,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/822416_2019_2020.json,43,42,0.2689,0.2299
822416,PHM,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/822416_2020_2021.json,69,45,0.1499,0.327
822416,PHM,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/822416_2021_2022.json,66,73,0.0203,0.3235
822416,PHM,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/822416_2022_2023.json,53,58,0.0411,0.2663
1137774,PRU,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/1137774_2015_2016.json,193,167,0.2363,0.3955
1137774,PRU,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/1137774_2016_2017.json,122,143,0.585,0.2612
1137774,PRU,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/1137774_2017_2018.json,255,403,0.065,0.7994
1137774,PRU,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/1137774_2018_2019.json,81,66,0.5123,0.2425
1137774,PRU,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/1137774_2019_2020.json,126,81,0.6194,0.3325
1137774,PRU,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/1137774_2020_2021.json,90,61,0.4405,0.2206
1137774,PRU,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/1137774_2021_2022.json,77,73,0.3873,0.1869
1137774,PRU,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/1137774_2022_2023.json,109,151,0.0925,0.2946
1048695,FFIV,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/1048695_2015_2016.json,38,35,0.2764,0.145
1048695,FFIV,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/1048695_2016_2017.json,47,31,0.7066,0.1691
1048695,FFIV,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/1048695_2017_2018.json,68,50,0.2755,0.2297
1048695,FFIV,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/1048695_2018_2019.json,35,41,0.3202,0.1207
1048695,FFIV,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/1048695_2019_2020.json,29,26,0.3489,0.099
1048695,FFIV,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/1048695_2020_2021.json,53,38,0.4981,0.1721
1048695,FFIV,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/1048695_2021_2022.json,57,61,0.6036,0.1875
1048695,FFIV,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/1048695_2022_2023.json,92,86,0.1369,0.2968
5513,UNM,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/5513_2015_2016.json,44,40,0.7935,0.1606
5513,UNM,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/5513_2016_2017.json,42,24,0.8962,0.1438
5513,UNM,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/5513_2017_2018.json,32,31,0.7039,0.1092
5513,UNM,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/5513_2018_2019.json,67,55,0.6359,0.2197
5513,UNM,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/5513_2019_2020.json,64,90,0.121,0.2294
5513,UNM,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/5513_2020_2021.json,72,46,0.6681,0.2361
5513,UNM,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/5513_2021_2022.json,83,72,0.6783,0.2618
5513,UNM,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/5513_2022_2023.json,75,76,0.1285,0.2373
773840,HON,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/773840_2015_2016.json,26,24,0.6458,0.2826
773840,HON,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/773840_2016_2017.json,35,30,0.7516,0.3608
773840,HON,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/773840_2017_2018.json,41,22,0.1423,0.3534
773840,HON,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/773840_2018_2019.json,34,36,0.3881,0.2982
773840,HON,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/773840_2019_2020.json,54,32,0.3107,0.3971
31791,PKI,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/31791_2015_2016.json,16,15,0.571,0.1053
31791,PKI,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/31791_2016_2017.json,34,23,0.8313,0.2086
31791,PKI,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/31791_2017_2018.json,40,39,0.4277,0.2439
31791,PKI,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/31791_2018_2019.json,34,32,0.6072,0.2048
31791,PKI,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/31791_2019_2020.json,38,24,0.4794,0.2111
31791,PKI,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/31791_2020_2021.json,48,43,0.1301,0.2595
31791,PKI,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/31791_2021_2022.json,40,37,0.4399,0.2128
31791,PKI,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/31791_2022_2023.json,45,53,0.3065,0.25
59478,LLY,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/59478_2015_2016.json,72,70,0.1746,0.5106
59478,LLY,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/59478_2016_2017.json,57,79,0.2327,0.479
59478,LLY,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/59478_2017_2018.json,43,42,0.4862,0.3583
59478,LLY,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/59478_2018_2019.json,44,33,0.7045,0.3359
59478,LLY,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/59478_2019_2020.json,55,54,0.6722,0.4167
59478,LLY,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/59478_2020_2021.json,101,64,0.2259,0.5976
59478,LLY,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/59478_2021_2022.json,120,97,0.075,0.625
59478,LLY,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/59478_2022_2023.json,143,113,0.0332,0.6441
815094,ABMD,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/815094_2015_2016.json,131,116,0.3284,0.3075
815094,ABMD,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/815094_2016_2017.json,130,185,0.1797,0.3504
728535,JBHT,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/728535_2015_2016.json,6,8,0.9051,0.0882
728535,JBHT,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/728535_2016_2017.json,17,12,0.5835,0.2329
728535,JBHT,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/728535_2017_2018.json,25,15,0.4714,0.3012
728535,JBHT,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/728535_2018_2019.json,29,11,0.5922,0.2871
728535,JBHT,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/728535_2019_2020.json,25,33,0.518,0.2688
728535,JBHT,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/728535_2020_2021.json,25,14,0.5598,0.2404
728535,JBHT,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/728535_2021_2022.json,19,20,0.6063,0.1845
728535,JBHT,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/728535_2022_2023.json,15,9,0.8075,0.1376
857005,PTC,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/857005_2015_2016.json,79,74,0.2025,0.4877
857005,PTC,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/857005_2016_2017.json,53,41,0.4416,0.3046
857005,PTC,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/857005_2017_2018.json,67,54,0.5736,0.3583
857005,PTC,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/857005_2018_2019.json,73,114,0.0723,0.5
857005,PTC,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/857005_2019_2020.json,99,58,0.3621,0.5294
857005,PTC,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/857005_2020_2021.json,53,43,0.7167,0.269
1122304,AET,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/1122304_2016_2017.json,645,393,0.0054,0.9969
1122304,AET,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/1122304_2017_2018.json,369,646,0.0032,0.9973
896159,CB,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/896159_2015_2016.json,124,77,0.8331,0.3123
896159,CB,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/896159_2016_2017.json,103,92,0.7341,0.2525
896159,CB,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/896159_2017_2018.json,109,87,0.7215,0.2529
896159,CB,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/896159_2018_2019.json,106,92,0.741,0.2382
896159,CB,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/896159_2019_2020.json,103,133,0.6385,0.2482
896159,CB,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/896159_2020_2021.json,79,89,0.6492,0.1951
896159,CB,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/896159_2021_2022.json,76,81,0.793,0.19
896159,CB,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/896159_2022_2023.json,62,77,0.8369,0.161
732834,CLR,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/732834_2015_2016.json,229,191,0.1049,0.5917
732834,CLR,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/732834_2016_2017.json,135,159,0.2347,0.3719
732834,CLR,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/732834_2017_2018.json,160,147,0.1227,0.4255
732834,CLR,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/732834_2018_2019.json,183,188,0.0315,0.4946
732834,CLR,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/732834_2019_2020.json,122,190,0.2314,0.404
732834,CLR,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/732834_2020_2021.json,127,118,0.0762,0.4084
732834,CLR,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/732834_2021_2022.json,102,104,0.1706,0.3301
732834,CLR,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/732834_2022_2023.json,75,128,0.1845,0.293
891024,PDCO,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/891024_2016_2017.json,61,40,0.4535,0.2103
891024,PDCO,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/891024_2017_2018.json,105,48,0.5781,0.3026
891024,PDCO,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/891024_2018_2019.json,66,49,0.6894,0.1813
891024,PDCO,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/891024_2019_2020.json,164,115,0.1741,0.3971
891024,PDCO,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/891024_2020_2021.json,138,288,0.0233,0.5287
891024,PDCO,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/891024_2021_2022.json,115,108,0.4637,0.4291
891024,PDCO,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/891024_2022_2023.json,164,121,0.2402,0.5273
101830,MO,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/101830_2015_2016.json,48,44,0.6916,0.2637
101830,MO,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/101830_2016_2017.json,67,59,0.5208,0.3526
101830,MO,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/101830_2017_2018.json,146,48,0.1325,0.5069
101830,MO,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/101830_2018_2019.json,127,84,0.493,0.3837
874716,IDXX,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/874716_2015_2016.json,78,35,0.5956,0.3578
874716,IDXX,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/874716_2016_2017.json,66,55,0.6112,0.2882
874716,IDXX,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/874716_2017_2018.json,147,142,0.1599,0.6282
874716,IDXX,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/874716_2018_2019.json,79,75,0.5249,0.3319
874716,IDXX,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/874716_2019_2020.json,94,62,0.5877,0.3481
874716,IDXX,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/874716_2020_2021.json,112,94,0.1389,0.3889
874716,IDXX,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/874716_2021_2022.json,124,110,0.0906,0.4106
874716,IDXX,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/874716_2022_2023.json,138,136,0.1335,0.4539
1043277,CHRW,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/1043277_2015_2016.json,13,14,0.9514,0.0867
1043277,CHRW,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/1043277_2016_2017.json,22,20,0.8786,0.1447
1043277,CHRW,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/1043277_2017_2018.json,17,16,0.9556,0.1111
1043277,CHRW,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/1043277_2018_2019.json,33,23,0.5959,0.2025
1043277,CHRW,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/1043277_2019_2020.json,37,38,0.5026,0.2284
1043277,CHRW,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/1043277_2020_2021.json,57,43,0.3586,0.3239
1043277,CHRW,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/1043277_2021_2022.json,61,61,0.6192,0.3466
1043277,CHRW,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/1043277_2022_2023.json,77,51,0.7036,0.3812
946581,TTWO,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/946581_2015_2016.json,104,64,0.6149,0.2788
946581,TTWO,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/946581_2016_2017.json,77,64,0.2047,0.1995
946581,TTWO,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/946581_2017_2018.json,94,59,0.7281,0.2233
946581,TTWO,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/946581_2018_2019.json,123,94,0.6504,0.2733
