ticker,cik,year_new,filing_date,risk_update_intensity,vagueness_ratio,risk_financing,risk_regulatory,beta,car_d-3,car_d-2,car_d-1,car_d+0,car_d+1,car_d+2,car_d+3
EMR,32604,2019,2019-11-18,3,0.4705882352941176,1,9,1.3987521613926994,-0.007688510852605322,-0.014428210610115899,-0.013925114774023837,-0.020990261468125937,-0.018756159150699524,-0.02244818662287033,-0.009527249305427582
EMR,32604,2020,2020-11-16,11,0.5384615384615384,1,6,1.111089638338713,-0.04171954360917293,-0.03316246754409057,-0.026631342844180082,-0.011563683181102765,-0.03036509895137421,-0.013750009551700193,-0.01566760050833626
EMR,32604,2021,2021-11-15,3,0.8,0,1,1.3936958024081783,0.01571096313294921,0.015651494544216063,0.0077157737295957835,-0.0018284016158498523,-0.008543665443004778,-0.021429569953145575,-0.01837099430102408
EMR,32604,2022,2022-11-14,7,0.6666666666666666,0,4,1.024716838391826,0.014383491162874773,0.0003020226684926474,0.004341632692144727,0.006791691741360957,0.01054929869418766,0.010135226960567083,0.007367185835043331
EMR,32604,2023,2023-11-13,3,0.6666666666666666,0,3,0.8966020186581544,-0.002788266480531917,0.009171077850779804,0.010986467545980943,0.011518576301937715,0.01264189929567834,0.007937169041019886,0.004157940482556218
AAPL,320193,2016,2016-10-26,6,0.4545454545454545,1,4,0.7761782298373588,-0.005619266398221618,-0.0018328152075137065,0.0048797805839928005,-0.017236747009942092,-0.02552287512400362,-0.03194174307682533,-0.03563547425384864
AAPL,320193,2017,2017-11-03,0,,0,0,1.5482262633612627,0.011722107901472703,-0.0012059581274254556,0.006526652159127781,0.029174118072117526,0.037021494813945025,0.04402549722330901,0.05101021106464972
AAPL,320193,2018,2018-11-05,5,0.75,4,1,1.213265190965118,0.011854317106457362,0.009892528384807881,-0.05216827258957214,-0.08746995209426864,-0.085104412065536,-0.07966704190476263,-0.08110989062609138
AAPL,320193,2019,2019-10-31,5,0.7272727272727273,5,1,1.5517577203878814,0.0006688750892637225,-0.022794640981459738,-0.028457752446364153,-0.0016738605816404295,0.00963436457553242,0.009137427029207104,0.008139238060957194
AAPL,320193,2020,2020-10-30,8,0.4666666666666667,2,3,1.2537397087363389,0.015499545191140161,0.008555220127574701,0.030709786730191764,-0.010634195636644618,-0.028378911184219275,-0.038390324889259385,-0.02387659573177406
AAPL,320193,2021,2021-10-29,4,0.6666666666666666,0,3,1.180679862611131,0.004115958683595627,0.009342764099247735,0.020525775576299303,0.0006922726416802444,-0.012155593805562467,-0.00797097875427455,-0.007339714737298626
AAPL,320193,2022,2022-10-28,0,,0,0,1.2099984709865934,-0.0031807508701984094,-0.01765988670128836,-0.04350458186572847,0.005910561837352217,-0.0026612061297694653,-0.017937348320278497,-0.025291935493085255
AAPL,320193,2023,2023-11-03,0,,0,0,0.9670121456655704,-0.0031856891008510443,0.006313966171046577,0.007597554706979398,-0.008806131931883066,0.006639657946432464,0.018898897735940764,0.025267860132505697
INTC,50863,2016,2016-02-12,10,0.625,2,6,1.1006870639641997,0.0016978844607307493,-0.02006552587217893,-0.008565318297399233,-0.01717227303357395,-0.033079745837164304,-0.030357003772299808,-0.028763141555161586
INTC,50863,2017,2017-02-17,12,0.4285714285714285,1,1,1.1073211025111516,-0.0005178833138623153,-0.0023266775832922006,0.009194318322035227,0.009163145433350013,0.003975239712743686,-0.006269177041698422,-0.00206288495342981
PFE,78003,2016,2016-02-29,3,0.8571428571428571,0,1,0.7139874596721332,-0.0012241305542900556,0.010193981149153649,-0.0014606880938708225,-0.0154617707859602,-0.018670556624391932,-0.024402332262508875,-0.031088414790989095
PFE,78003,2017,2017-02-23,1,1.0,0,0,0.9678496145086711,-0.0007671979431039188,-0.005319655728551251,-0.0034549132252290984,0.012488578398821839,0.018996762396755493,0.01872161874027325,0.0196239322233576
PFE,78003,2018,2018-02-22,0,1.0,0,0,1.1185103624350947,0.015343111696530068,0.01583067283434082,0.014167434490773591,0.013716204231306487,0.012225039869363921,0.02428377826528159,0.03085928086519795
PFE,78003,2019,2019-02-28,2,0.3333333333333333,0,0,0.7730137896078259,0.0011468039295480775,0.00031147017326806645,-0.0027681181484379884,0.008605294518198057,0.003542246374586805,-0.00047080261195737126,-0.00422818679520836
PFE,78003,2020,2020-02-27,8,0.8,3,2,0.48692690535978883,-0.01402056229201081,-0.021102265635863374,0.004717344212314987,0.006727656476058948,-0.009139505435541838,0.014832031764599529,0.010108115271900224
PFE,78003,2021,2021-02-25,3,0.5294117647058824,2,1,0.5354823167935365,0.0005266101675701395,-0.008415553762520862,-0.01859608523787455,-0.0016860885305356524,-0.008796275800368025,-0.01549814763598027,-0.015425355845673266
PFE,78003,2022,2022-02-24,1,0.5,0,2,-0.34444491311208547,-0.011790487152949551,-0.03763195346062241,-0.05910942297398193,-0.07435034314525885,-0.029802160486251866,-0.047638510588396354,-0.07953211200659024
PFE,78003,2023,2023-02-23,1,0.75,0,1,0.5436620194446565,0.007994733749268816,0.007659600727285791,0.0008417766193263357,-0.003348228031150949,-0.0104804488673556,-0.035177039359810335,-0.03858039295148326
QCOM,804328,2016,2016-11-02,7,0.625,0,7,1.1995037845251175,-0.022888651710185795,-0.020589413285300517,-0.019860548108049866,-0.030802333990665884,-0.030026264027405842,-0.033687854282363615,-0.03472784492888967
QCOM,804328,2017,2017-11-01,0,,0,0,1.4716833314767228,0.004343007785607226,0.012183570234160345,-0.05638133434055333,-0.00825254088431384,0.01826069937116815,0.1423600710979806,0.15196056374005798
QCOM,804328,2018,2018-11-07,0,,0,0,1.4095438898139883,-0.0007906018382257025,-0.00639937925275675,-0.013481229687902493,-0.04878721891780741,-0.1278446101449603,-0.13861624607972525,-0.15288568861546353
QCOM,804328,2019,2019-11-06,10,0.25,2,0,1.4872046119080433,0.02465798049010941,0.0379404307270257,0.04469451526251738,0.03627617074830185,0.09607584922817353,0.13796696863042684,0.11792083656703467
QCOM,804328,2020,2020-11-04,6,0.25,0,7,1.2446814411672062,-0.010369238278374132,-0.022797959511279532,-0.03662034429476957,-0.03527266569931135,0.06363841627457242,0.058612925604466404,0.026494237142694624
QCOM,804328,2021,2021-11-03,10,0.2727272727272727,1,9,1.1355336176809896,-0.0054218749086041365,0.0019716157762789035,0.0033208041656975565,0.01959010398652522,0.1440951435821481,0.18441805967749983,0.20000702474780252
QCOM,804328,2022,2022-11-02,9,0.4615384615384615,1,10,1.2218751668663816,0.0139035819233088,0.008784927769227097,0.009247029234724204,-0.0006965873570427428,-0.06586370039837401,-0.05438691400595651,-0.0318310173833488
QCOM,804328,2023,2023-11-01,3,0.6666666666666666,0,3,1.5166442913009213,0.016096278080517168,0.012523752199046402,0.013539244152251806,0.01615656095105563,0.04373632973824767,0.0442150090955933,0.04863882598691792
F,37996,2016,2016-02-11,5,0.625,0,8,1.1762592941496215,0.033048736741667896,0.0168159980725385,0.01648155336094937,0.016448637521281402,0.027655859487174937,0.03542856420514675,0.048705121316046464
F,37996,2017,2017-02-09,0,,0,0,1.3146467938423227,0.0008439105905187652,-0.012359591655187994,-0.010265445492026454,-0.018335229345238586,-0.012765951301549092,-0.014422414347679036,-0.01189759936255039
F,37996,2018,2018-02-08,5,0.5,0,6,0.5792230383091852,-0.021910806878251133,0.019954580056545507,0.02232686556191155,0.011708617419512232,0.01413778782950063,0.022578488583478395,0.010575087984960188
F,37996,2019,2019-02-21,0,1.0,0,1,0.7994531239952058,0.005925305276670153,0.038339170857315634,0.04944970190646393,0.026883349121821196,0.022128610956501926,0.02712173184864663,0.04235209359730166
F,37996,2020,2020-02-05,6,0.4,0,9,1.168804061298775,0.0183738481086268,0.028861962717578054,0.03495932691559994,-0.06953801688019283,-0.07861246532313836,-0.08793687435584743,-0.10081270367348937
F,37996,2021,2021-02-05,0,1.0,0,2,0.9557161503328838,-0.013830930091739557,0.01297646199588553,0.014155991265352084,0.017453580258804627,0.009243152347574501,0.03712800803073141,0.01996388892790908
F,37996,2022,2022-02-04,6,0.5,0,4,1.482268116365764,0.0003582520949495828,-0.012833912431678201,-0.018826435055104423,-0.13130182306829752,-0.13722668462838045,-0.16499479340325032,-0.15823545260866623
F,37996,2023,2023-02-03,0,,0,0,1.3310346375927944,0.02870107644957427,0.03590200875484554,0.0572673958202072,-0.00339837884876399,0.0007123494027109836,0.010343702346851814,0.02322152074138168
NKE,320187,2016,2016-07-21,0,0.5,2,0,0.8500558534987156,-0.002851991596909743,0.0011085441188016373,-0.001220510693150002,-0.010121771413933354,-0.01690316902078366,-0.005389239124954794,-0.018630525482754307
NKE,320187,2017,2017-07-20,1,0.6,0,0,0.6493000421503057,-0.004095004315827462,-0.007280947150411809,-0.00953628671703359,0.012999372266338093,0.02751511278996332,0.010455555580331951,0.015210011219380988
NKE,320187,2018,2018-07-25,1,0.6875,0,7,1.0730462583696962,-0.00010459948471368808,-0.007345870752826883,-0.02464068205890803,-0.013260735191359457,-9.132797410372692e-05,-0.009343215135893285,-0.016784015867474637
NKE,320187,2019,2019-07-23,0,0.6,1,2,1.3655900087172304,-0.004765833616022548,-0.0067661313137992365,-0.01607485890042461,-0.015604785281605086,-0.023295238880675993,-0.007373301091722982,-0.013854559342091417
NKE,320187,2020,2020-07-24,12,0.5882352941176471,2,5,1.0261881739259735,0.02553162755867791,0.025407880703406056,0.029992375475124303,0.03804013404053095,0.01595598657581773,0.01295017385078882,0.005998327033670647
NKE,320187,2021,2021-07-20,5,0.3636363636363636,2,0,0.9854332348910066,0.003993924095769436,-0.000673077972894621,0.0005726321338459699,-0.005021353088761769,-0.00694665602310753,0.008130302818468587,0.014935972842935318
NKE,320187,2022,2022-07-21,5,0.4666666666666667,1,6,1.2897729325613148,0.000994505725895994,0.01728191946375021,0.025804223570010554,0.0194288228278104,0.011627142063110376,0.011621759877494057,-0.009349642196664404
NKE,320187,2023,2023-07-20,7,0.6875,4,5,1.0525316035035153,0.004584094479164964,0.008468942873709575,0.009497160689618806,-0.0020511231706916693,0.014381528717183357,0.010553869347433121,0.006080955506667279
CSX,277948,2016,2016-02-10,1,1.0,0,0,1.218785911005812,0.016015290176627096,0.046256829765041925,0.08948690154820899,0.10130522838861664,0.0877491202106675,0.09821357764441073,0.1019056229882962
CSX,277948,2017,2017-02-14,9,0.625,2,5,0.8855276974351837,-0.014484769576594454,-0.022057784539411124,-0.02760495420811971,-0.033522267549803204,-0.05586821240227067,-0.051726112073019366,-0.03994330951838633
CSX,277948,2018,2018-02-07,3,0.6,0,0,1.1539146657320287,0.0009488163221294532,-0.013814192582434,0.004090837218844925,-0.006508643974090379,-0.013293495654218439,-0.018765642671774274,0.010961530524881781
CSX,277948,2019,2019-02-06,5,0.5384615384615384,1,3,1.122356949925654,0.006211188615266265,0.017322066676624632,0.025193365722812,0.02558749721943482,0.03743576450329031,0.04481480089914955,0.05028207719860422
CSX,277948,2020,2020-02-12,12,0.75,1,5,1.2321210564347913,0.0006338272053485671,0.004849511474508594,-0.004336270233049091,-0.00036934359413688927,0.004618980108920681,-0.0009874467183275974,-2.7309258184887416e-05
CSX,277948,2021,2021-02-10,2,0.3333333333333333,0,0,0.9511552090493842,-0.004313411980918747,-0.028186951700947364,-0.015233449011533264,-0.018222686137880743,-0.013553904327255423,-0.002337040929041686,0.005495815750404183
CSX,277948,2022,2022-02-16,4,0.6666666666666666,0,2,0.8009329502296908,-0.0047091713850581154,0.014456821351972838,0.018293522421508016,0.03536957659132006,0.04976833303973126,0.043255415246269795,0.03951363846058316
CSX,277948,2023,2023-02-15,0,,0,0,0.9822950284909109,0.013227253939469495,0.005023297232150097,-0.0013452750875679537,0.0021770137631667522,-0.002462160597764331,0.004195678022891406,0.004988254722821863
ALL,899051,2016,2016-02-19,4,0.2857142857142857,2,2,0.8030553269515365,-0.00514380278687002,-0.013978873534424927,-0.022949416601614474,-0.028699483206147715,-0.03458176204324849,-0.03740211517887587,-0.0392052511515954
ALL,899051,2017,2017-02-17,0,,0,0,0.5833217680099939,-0.0007235181168326402,0.007043224209821695,0.008041896728184353,0.001632522355547521,-0.00036522345177639757,-0.0006917232670888417,-0.0013795467933856009
ALL,899051,2018,2018-02-26,9,0.5833333333333334,1,0,0.9600842369308475,0.002049701421057281,-0.004307026669453677,-0.0010764908885352812,0.004330157183770075,-0.001405414948423167,-0.009041394952277433,-0.0004684758468905502
ALL,899051,2019,2019-02-15,2,0.6,1,0,0.72222243967718,-0.004290396673604945,0.005966708737095878,-0.0006622404933607573,0.004381807610619736,0.005761190892821424,0.009425240895183698,0.00798890323488559
ALL,899051,2020,2020-02-21,0,,0,0,0.7658339102807302,-0.009465430932208994,-0.014593896807347632,-0.019877877358771345,-0.011925341264828011,-0.013357668328106758,-0.018420160042466695,-0.02859769815029689
ALL,899051,2021,2021-02-22,0,,0,0,0.5797568278538555,0.016936234158952183,0.022442217024832567,0.0049412435802214105,0.028103862096162446,0.05407639450393383,0.050356586017303716,0.0697106196041297
ALL,899051,2022,2022-02-18,4,0.6,1,4,0.3411633051146584,-0.009959980930414516,-0.015162060396073838,-0.013939094126427614,0.0161715366484247,0.01442950521370388,0.006906030785967325,-0.01775589981787573
ALL,899051,2023,2023-02-16,7,0.125,1,0,0.6539463001574444,0.0005345754551000061,-0.0113363557385383,0.0009018246950732878,0.00835964471338347,-0.005161898513444892,0.0029903132236857987,-0.00550630909730878
MMM,66740,2023,2023-02-08,14,0.4117647058823529,4,4,0.9737663396904385,-0.011169235456767707,-0.010807040365540118,-0.016783590630447445,-0.019042057802855287,-0.028799544876951355,-0.0200896185014847,-0.016616040130879313
WFC,72971,2016,2016-02-24,0,1.0,0,0,1.0817157070829186,0.007601687883700172,0.014811556249243036,0.005214714275407581,-0.010531029223480926,-0.01972668593714066,-0.013520999926881109,-0.03126063770967745
WFC,72971,2017,2017-03-01,0,1.0,0,0,1.2218877912847566,-0.012893707197623677,-0.011724231032782303,-0.009863976158227577,0.005049413931914829,-0.004360849735834706,-0.003166169502353053,-0.003986078484686237
WFC,72971,2018,2018-03-01,0,1.0,0,0,1.372551343057949,-0.000867488680147549,0.0030271730796908244,0.004000301900767231,-0.0006879620112347339,-0.007665931298582127,-0.01909685165332721,-0.0344825424252427
WFC,72971,2019,2019-02-27,0,1.0,0,0,0.7638654070407045,-0.014738339644430175,-0.0016961858687723399,-0.0009422518176414555,0.00594571528481506,0.008930173519752326,0.008117646439585078,0.01397280784060045
WFC,72971,2020,2020-02-27,0,1.0,0,0,1.0443053985965767,0.006518770275859696,0.01073834702132482,-0.0045329945368142235,0.0012505816518960933,-0.027148887762873556,-0.033906941731477555,-0.04830284742061847
WFC,72971,2021,2021-02-23,0,1.0,0,0,1.261311168123654,0.017200447277513374,0.036086348890963654,0.03196766965410353,0.02914638380705717,0.044642803465015236,0.057922745573036664,0.024548461561059352
WFC,72971,2022,2022-02-22,0,1.0,0,0,0.9762906200153217,-0.006479523711748174,-0.022039913434026212,-0.025268456360542542,-0.022659657445453858,-0.03114003068946037,-0.07189353893195025,-0.06899786622871265
WFC,72971,2023,2023-02-21,0,1.0,0,0,0.8209862832559366,-0.01531419770223906,-0.02126369050947137,-0.01388286127668069,-0.024154068416112978,-0.029374853278175607,-0.028903000999914257,-0.013306903898032924
AMZN,1018724,2016,2016-01-29,7,0.5,0,9,1.3288138087761265,-0.015284547269704957,-0.033085037090149726,0.047321225134864676,-0.0634403276769607,-0.08578407427787808,-0.10073072444636028,-0.1484776590046365
AMZN,1018724,2017,2017-02-10,4,0.4285714285714285,1,3,1.2125493714559834,0.0064632242020123635,0.013642298763404916,0.007575088334710261,0.009816233255681038,0.014925688571722481,0.00984080690378503,0.011371993153422827
AMZN,1018724,2018,2018-02-02,5,0.5,1,6,1.7172456484057457,0.031152754514033237,0.03942632004095745,-0.002646174733678369,0.06136802534014099,0.09814883654717367,0.10930437181602475,0.09784959028100698
AMZN,1018724,2019,2019-02-01,7,0.5,1,7,2.06541531618471,-0.025706875477623275,-0.008064969909967995,0.0026292318700152258,-0.05485145378621553,-0.06505213982000445,-0.05924337062656854,-0.06593586202981824
AMZN,1018724,2020,2020-01-31,14,0.5,2,8,1.1784056230346103,0.003295300794445382,0.008225743771465652,0.01277526859372956,0.10717778742657166,0.09701717655948407,0.10320181029485112,0.08841970785250013
AMZN,1018724,2021,2021-02-03,4,0.8,3,5,1.3871698260376881,0.016425519510102744,0.03678213511044641,0.030101632267848025,0.009918086592712809,0.0014854600165890124,0.0010599240832517573,-0.019565301715903056
AMZN,1018724,2022,2022-02-04,0,1.0,0,1,1.1940783167245919,0.001411625317742157,-0.0073108636043287874,-0.05679221562772337,0.07070568189334436,0.07552898818076967,0.08741516650847707,0.0674098065524897
AMZN,1018724,2023,2023-02-03,4,0.5714285714285714,2,4,1.5478022526868245,0.004017952821790974,0.008794356984688908,0.06366096374868183,-0.0017705248496807657,0.00013352867254726349,-0.015869746303436086,-0.017559567882991876
BA,12927,2016,2016-02-10,3,0.5833333333333334,2,4,1.162054215791249,0.014987288090379412,0.010203859755875214,0.009544363984520025,-0.002086392867577936,-0.055515661467801514,-0.07644265299129789,-0.05973093579453728
BA,12927,2017,2017-02-08,3,0.4285714285714285,4,0,1.0582086939893218,-0.008786531312638384,0.002418943583326961,0.0169649891959475,0.0066472964636768855,0.001254076748858501,0.007387801186592629,0.01189856905132662
BA,12927,2018,2018-02-12,0,,0,0,1.14523537815261,0.024177613564319834,0.014043956105235476,0.007843721522054117,0.023910965683409304,0.016979619888812036,0.003705150483695095,0.02289469605757414
BA,12927,2019,2019-02-08,4,0.5,2,4,1.3757605935353672,0.025493735688252105,0.029577110444362488,0.030591516291436187,0.027390972360104102,0.021620838706121907,0.019703883660929462,0.013872593904773509
BA,12927,2020,2020-01-31,5,0.6,6,1,0.7383777866431273,-0.006496886058755735,0.012335510155781581,0.014985697890944978,0.012443658998291193,0.00045592415772715417,-0.003644323125251923,0.026706059840679128
BA,12927,2021,2021-02-01,2,0.3333333333333333,1,0,1.6597543817795248,0.0017207488336366816,0.0031781182658801137,0.017409415901246575,-0.0023647558612017033,0.0007770375557885623,0.030989981200489392,0.028278626044683525
BA,12927,2022,2022-01-31,8,0.5,4,4,1.3659456306012727,-0.04289951833909833,-0.0547194008084647,-0.08071953471598739,-0.060241298907024815,-0.031091639908424777,-0.0411356556222787,-0.014337015865740689
BA,12927,2023,2023-01-27,0,,0,0,1.111653414897194,0.00805067094971619,0.008179536578310049,-0.005921821385493714,-0.019911877559187663,-0.015387458364652565,-0.019587952830059922,-0.026548720775525964
AZO,866787,2016,2016-10-24,0,,0,0,0.4545562903161589,-0.005368354475549801,-0.009726204095161676,-0.008270615726376641,-0.0018538948096591817,-0.002802623981869207,0.00047190234431807466,-0.030780012774502406
AZO,866787,2017,2017-10-25,0,,0,0,0.6947675762014527,-0.00977644492020268,-0.006708039864521848,-0.011343522232987025,-0.003010555978317545,0.0037846506275285028,-0.012656582538116096,0.003565427050507459
AZO,866787,2018,2018-10-24,8,0.4,0,1,0.7868588425814982,-0.005924340996384108,0.010024918694014208,0.010533697341611713,0.024740333317685728,0.025628943577811637,0.041099421289423725,0.04971792736802855
AZO,866787,2019,2019-10-28,8,0.5833333333333334,0,4,0.8978075649489127,-0.008645680875418216,0.01646898124585224,0.017392414355410564,0.030181697266933302,0.026620446515679328,0.0261359491915867,0.025188727224074267
AZO,866787,2022,2022-10-24,11,0.5625,2,6,0.642269161482361,-0.00349669819339437,-0.0140534021326152,-0.011425191827459116,0.02741798608646729,0.027268445010939335,0.021715388312705565,0.06299830226006549
AZO,866787,2023,2023-10-24,0,,0,0,0.8824876466001905,-0.04234680844901302,-0.03323879913117307,-0.05269604665767718,-0.06472449835870467,-0.04287680216494284,-0.028031147434518875,-0.0242469228612536
TXN,97476,2016,2016-02-24,7,0.5,4,3,1.0871973191010138,-0.007235940974499315,-0.014386382179450968,-0.02328949653978076,-0.026307340389690743,-0.02775743113705399,-0.026321191533571226,-0.0270004212873206
TXN,97476,2017,2017-02-23,0,,0,0,1.1379337368422535,1.4019812046275806e-05,0.001458580779302498,0.005069817327191419,0.004623293006027585,0.005091316736495129,0.0018582328435413913,-0.0005536951693060981
TXN,97476,2018,2018-02-22,5,0.6923076923076923,1,6,1.3410694949039585,-0.0025867823396238596,0.012553570670348317,0.0018427130299010514,0.003016750045017882,0.01214876676220626,0.021799144117162376,0.02573066179068747
TXN,97476,2019,2019-02-22,2,0.75,2,0,1.3449788402020408,-0.006037914086186681,-0.002896963377683661,-0.010367676989281331,-0.01282802609771941,-0.006629341259064859,-0.013301121746994288,-0.0287005149364876
TXN,97476,2020,2020-02-20,4,0.5833333333333334,1,1,1.639147217874339,-0.006016872343355302,-0.008945258113491486,-0.0018112895165465857,-0.008789838122885706,-0.013961113968797699,-0.015768686290792595,0.008570929141587514
TXN,97476,2021,2021-02-05,12,0.5294117647058824,2,3,1.1668347147296847,-0.0034641847572347336,-0.04074107519127693,-0.034020135855017467,-0.053536153481442694,-0.03479596005651194,-0.04446878394352118,-0.0406437287511121
TXN,97476,2022,2022-02-04,4,0.6666666666666666,3,3,1.0452858913416825,0.0012498765147523367,0.03257592998838575,-0.008094524566780406,-0.039257549963827174,-0.045786738044231716,-0.03942303306428439,-0.032618993770537036
TXN,97476,2023,2023-02-03,0,1.0,1,2,1.1662257776353797,0.005249643202099422,0.019673840760903775,0.017786379073865113,0.016849145586014046,0.01801424842220397,0.018218923925943917,-0.007959195812537075
HON,773840,2016,2016-02-12,3,0.4,0,4,1.0822379013611958,0.013940057113839112,0.01137643963713183,0.01290940092790192,0.00912762096806265,0.003095159390755591,-0.006348430915616366,0.0002997195025636187
HON,773840,2017,2017-02-10,5,0.5833333333333334,1,6,0.9052055737427357,0.003830044285672974,0.002962400733690019,0.0050109446303778175,0.011315214231589526,0.021786525972816474,0.01842884600582533,0.01959276540574449
HON,773840,2018,2018-02-09,0,,0,0,0.811528441555128,-0.004815841759004276,-0.0033946172489822167,-0.010012733174256098,-0.007683209170023672,-0.008376521900853067,-0.017796615001067318,-0.017370881683711113
HON,773840,2019,2019-02-08,5,0.6923076923076923,0,8,0.8882040694402712,0.001039590123514244,0.004500440611624605,0.007095541880236511,0.00942490342752681,0.007231572288389101,0.008711734958117182,0.013492333633430262
HON,773840,2020,2020-02-14,6,0.375,1,5,1.4407657751286302,0.008151246147661018,0.010872431906835633,0.0067548751656586825,0.008813935293593776,0.004546515275092452,0.005730520640349896,0.009217006033433468
AXP,4962,2016,2016-02-19,6,0.3333333333333333,1,3,0.4468033712927668,0.005040137260488235,0.008105851121889971,0.02312138655637782,0.03663300621357597,0.050123892065662465,0.049110665088262416,0.04143158803496594
AXP,4962,2017,2017-02-17,2,0.4,0,4,0.9917287575920913,0.0013068743775403544,-0.0022247823130249495,-0.0032943642227643904,-0.0038428834476765105,-0.0075230538435313,-0.008351688662050617,-0.006250441806886553
AXP,4962,2018,2018-02-16,14,0.6875,3,4,0.9268802304843851,-0.004335801106381619,-0.0001592840552667122,-0.007202406255077554,-0.005334127258564163,0.004451685911361841,0.011551964247977203,0.009638348398832767
AXP,4962,2019,2019-02-13,0,,0,0,1.0670436297313899,-3.8360198034683574e-05,0.006541315946164753,0.007840472582197106,0.00951724240920483,0.001707930699233049,-0.0033142018239861095,-0.014606536192564155
AXP,4962,2020,2020-02-13,0,,0,0,1.3304251821932203,-0.005317221112950224,-0.0064091961648243875,-0.009847768464006985,0.0008217816197755457,0.009584407235281972,0.010668885207412765,0.01407174460678125
AXP,4962,2021,2021-02-12,3,0.5555555555555556,5,0,1.2588338644239057,-0.011949868280797641,0.00016242944303653493,-0.0020953778300820676,0.0017257037505143294,0.010808468741582835,-0.00297273011888707,0.004263785439664807
AXP,4962,2022,2022-02-11,5,0.4444444444444444,6,0,1.0803047418140992,0.02134474630392834,0.014758088026751135,0.026425867267171978,0.02519038674655446,0.031063258802806783,0.03989450272460245,0.04018014294616743
AXP,4962,2023,2023-02-10,2,0.6666666666666666,1,0,1.1900589847614305,-0.0020546216562192313,0.010980454855766417,0.022589881474975645,0.019150957837843114,0.01684132186740455,0.013021880966814614,0.004820373973468239
UPS,1090727,2016,2016-02-25,0,1.0,0,0,0.6742863295691663,-0.003423377963294557,-0.006639928442811286,-0.01147112351527069,-0.010596653757840196,-0.014106188807915903,-0.01972033148657244,-0.016533754433047675
UPS,1090727,2017,2017-02-21,1,0.6666666666666666,2,0,0.82376670132964,-0.003016702375918205,-0.010233148942610702,-0.014133284385192896,-0.010599171396675312,-0.028009972279716286,-0.03162914705826352,-0.020977820783917737
UPS,1090727,2018,2018-02-21,0,,0,0,0.9603126960180226,0.006182650662424608,-0.0025910990691331466,-0.011626888434082997,-0.0066800656675467295,-0.0024487288073977995,-0.010666426339661063,0.0038370523534316074
UPS,1090727,2019,2019-02-21,0,,0,0,1.0846091736356598,-0.019613210166043935,-0.022608596102962928,-0.021727168183167552,-0.01122562913324069,-0.030201805511480495,-0.017985920711458374,-0.014282815157400985
UPS,1090727,2020,2020-02-20,6,0.6666666666666666,4,2,1.2651006677051808,0.006839120262298756,0.015927663331006984,0.014763894343651208,0.017628403853044854,-0.001040338340099773,0.007914446236906115,0.0007937408888733753
UPS,1090727,2021,2021-02-22,8,0.5833333333333334,2,7,0.9418617481313584,-0.0014706573421051539,0.012646120989614783,0.007585108307979904,0.024231925450729927,0.02150901093210927,0.007224475621996124,0.01725209359829838
UPS,1090727,2022,2022-02-22,2,0.75,0,2,0.8082965232862072,-0.011003513447758122,-0.016980661708268334,-0.011246783573148643,-0.005808130252614075,-0.014463728712801851,-0.01599011981539989,-0.022329813622123336
UPS,1090727,2023,2023-02-21,4,0.6666666666666666,0,5,1.0404411164387979,-0.003714889822053967,0.0031243810916530613,0.0028204614155201567,-0.0012977681361392534,-0.010508753849108802,0.003802724002069916,0.016065072274440206
LMT,936468,2016,2016-02-24,1,0.5,0,2,0.5592358336191754,-0.003797220441854811,-0.006508492961197956,-0.00048306563808233737,0.002402043000244854,0.010702438534333841,0.004144770873998773,-0.0004530562779042676
LMT,936468,2017,2017-02-09,0,,0,0,0.47935293487242736,0.004757203660542501,0.00928525274654209,0.010258243902491844,0.012950962503403395,0.02020189655985543,0.024997665855062502,0.024053536910121343
LMT,936468,2018,2018-02-06,0,1.0,0,1,0.7101010574751238,0.007518767651754693,0.009330037289611886,-0.009412590240004976,-0.016727486962655237,0.009660065722769715,0.002276612783392914,0.015054452568064706
LMT,936468,2019,2019-02-08,9,0.5,2,3,0.8673283745690901,-0.0011904227109147086,0.0025489342585632555,0.011505317390582519,0.015815570128930777,0.01018888523041732,0.01333751873231412,0.012253494704455647
LMT,936468,2020,2020-02-07,2,0.8,0,3,0.5348202295246413,0.007607517595389093,0.012076638397065631,0.01859677344459063,0.02123392731769191,0.018188884311542024,0.015799628355217782,0.004209772429401518
LMT,936468,2021,2021-01-28,1,0.6666666666666666,2,1,0.6846212232738684,0.010860958858090169,-0.02261362025441137,0.0016875589069418294,-0.016593083750724175,-0.02130240769908092,-0.02440190461235603,-0.005395967247116898
LMT,936468,2022,2022-01-25,11,0.4666666666666667,3,10,0.39171273774637144,-0.0014933518221990419,-0.004130791768945522,-5.084939298707208e-06,0.04197115499549674,0.05391642836112159,0.05160198529052427,0.053291358412380654
LMT,936468,2023,2023-01-26,0,,0,0,0.45784136182195834,-0.010917697577869586,0.00660287898402049,0.016401561123604955,0.023069600307773316,0.020002407619407764,0.027076789650289784,0.024734246835200445
SBUX,829224,2016,2016-11-18,2,0.4,0,2,0.7135250021930948,0.006132028100858218,0.023120748197373194,0.027563841180457658,0.027436110801623934,0.028145037727773832,0.04449465143929926,0.05238510003041923
SBUX,829224,2017,2017-11-17,3,0.4,0,3,0.8744015328988871,0.008950700541556061,0.016015529396516372,0.01897009810577307,0.015951654534907853,0.013857592385360272,0.01765049017447066,0.0172026844899111
