cik,ticker,year_old,year_new,n_classified,risk_update_intensity,boilerplate_ratio,vagueness_ratio,n_added_total,similarity,added_ratio,risk_operational,risk_cyber,risk_regulatory,risk_supply_chain,risk_financing,risk_macroeconomic,risk_other,sector,company_name,roa,rev_growth,leverage,current_ratio,log_assets,roa_t1,rev_growth_t1,leverage_t1,current_ratio_t1,annual_ret,annual_ret_t1
804328,QCOM,2022,2023,123,3.0,0.0,0.6666666666666666,127,0.7705,0.2779,0,0,3,0,0,0,0,Information Technology,Qualcomm Inc.,0.141692789968652,-0.1895927601809954,0.2949647335423197,2.333194848358953,10.840364918018672,0.1838851216593538,0.087716359575656,0.2534358342096675,2.402037319116527,0.3506698150817288,0.0833181165573668
37996,F,2015,2016,8,5.0,0.375,0.625,8,0.6224,0.5,0,0,8,0,0,0,0,Consumer Discretionary,Ford Motor Co.,0.0193149009670058,0.0149908396742401,0.392101735231203,1.2013712741329847,12.379820049103987,0.0294870601377769,0.0327799736495388,0.3982265872277043,1.2251797040169132,-0.0790285157344739,0.0872654925374868
37996,F,2016,2017,0,0.0,,,0,0.3036,0.0,0,0,0,0,0,0,0,Consumer Discretionary,Ford Motor Co.,0.0294870601377769,0.0327799736495388,0.3982265872277043,1.2251797040169132,12.45997040081335,0.0143330474779761,0.0227203143338265,0.3926093396741248,1.1996463288304784,0.0872654925374868,-0.3429421661267495
37996,F,2017,2018,26,5.0,0.0384615384615384,0.5,30,0.0224,1.0,0,0,6,0,0,0,0,Consumer Discretionary,Ford Motor Co.,0.0143330474779761,0.0227203143338265,0.3926093396741248,1.1996463288304784,12.455039876853842,0.0001817921612767,-0.0276790280532375,0.3961057798303531,1.1621795133086048,-0.3429421661267495,0.2961261525333015
37996,F,2018,2019,1,0.0,1.0,1.0,1,0.2178,0.3333,0,0,1,0,0,0,0,Consumer Discretionary,Ford Motor Co.,0.0001817921612767,-0.0276790280532375,0.3961057798303531,1.1621795133086048,12.462794096150288,-0.0047855841293716,-0.1844515715202053,0.4165665772409742,1.2011688204790518,0.2961261525333015,-0.0388392882256183
37996,F,2019,2020,10,6.0,0.4,0.4,11,0.3575,0.7857,0,1,9,0,0,0,0,Consumer Discretionary,Ford Motor Co.,-0.0047855841293716,-0.1844515715202053,0.4165665772409742,1.2011688204790518,12.495980988002826,0.0697842706246231,0.0723353048511923,0.3479992997062657,1.2013623287444752,-0.0388392882256183,0.8870000731117467
37996,F,2020,2021,2,0.0,1.0,1.0,2,0.5318,0.25,0,0,2,0,0,0,0,Consumer Discretionary,Ford Motor Co.,0.0697842706246231,0.0723353048511923,0.3479992997062657,1.2013623287444752,12.456967541375208,-0.0077417892482531,0.1592771066663731,0.3513545200168826,1.20244461420932,1.3750061649864194,-0.4216928290091151
37996,F,2021,2022,6,6.0,0.0,0.5,6,0.6451,0.4286,1,1,4,0,0,0,0,Consumer Discretionary,Ford Motor Co.,-0.0077417892482531,0.1592771066663731,0.3513545200168826,1.20244461420932,12.452479495769545,0.0159050162818777,0.1147307616872395,0.3693864110350883,1.1964917118909495,-0.4219040297090485,0.1578746461146069
37996,F,2022,2023,0,0.0,,,0,0.6451,0.0,0,0,0,0,0,0,0,Consumer Discretionary,Ford Motor Co.,0.0159050162818777,0.1147307616872395,0.3693864110350883,1.1964917118909495,12.518361961074795,0.0206138936029958,0.0499514731172421,0.3694126144826715,1.1648433917592342,0.1578746461146069,-0.131503614418937
320187,NKE,2015,2016,66,0.0,0.0909090909090909,0.5,69,0.461,0.2233,1,0,0,0,2,1,2,Consumer Discretionary,Nike Inc.,0.1822950255814953,0.0609710896960711,0.1492325551399458,2.934051881622214,10.054447432887068,0.0857738729144479,0.0595924308588065,0.1538871139510117,2.505629139072848,-0.177064369101779,0.2470210448964843
320187,NKE,2016,2017,85,1.0,0.0470588235294117,0.6,93,0.2093,0.2862,4,0,0,0,0,1,0,Consumer Discretionary,Nike Inc.,0.0857738729144479,0.0595924308588065,0.1538871139510117,2.505629139072848,10.022869309556208,0.1698781464772104,0.074731433909388,0.1460555719526078,2.1008136282735825,0.2470210448964843,0.1985580282310417
320187,NKE,2017,2018,96,1.0,0.15625,0.6875,112,0.5231,0.3304,5,0,7,0,0,0,4,Consumer Discretionary,Nike Inc.,0.1698781464772104,0.074731433909388,0.1460555719526078,2.1008136282735825,10.073947369564896,0.0810095080084232,-0.0438172661502671,0.3930508582732436,2.4814099468855626,0.1985580282310417,0.3810103433997135
320187,NKE,2018,2019,70,0.0,0.1428571428571428,0.6,83,0.2209,0.2399,1,0,2,0,1,1,5,Consumer Discretionary,Nike Inc.,0.0810095080084232,-0.0438172661502671,0.3930508582732436,2.4814099468855626,10.35271433008316,0.1517488076311605,0.1907600994572627,0.3270800211976682,2.717696919578251,0.3810103433997135,0.4095937663264611
320187,NKE,2019,2020,137,12.0,0.0364963503649635,0.5882352941176471,144,0.196,0.3799,6,0,5,0,2,0,4,Consumer Discretionary,Nike Inc.,0.1517488076311605,0.1907600994572627,0.3270800211976682,2.717696919578251,10.53847581892254,0.149946677909774,0.0487673447393237,0.2900969718012946,2.6293569431500465,0.4095937663264611,0.1869832402134101
320187,NKE,2020,2021,91,5.0,0.0659340659340659,0.3636363636363636,95,0.1156,0.25,3,0,0,3,2,0,3,Consumer Discretionary,Nike Inc.,0.149946677909774,0.0487673447393237,0.2900969718012946,2.6293569431500465,10.604627704024995,0.1350883269830273,0.0964889745236565,0.3120886733633529,2.7227744165946413,0.1869832402134101,-0.2903691003451828
320187,NKE,2021,2022,95,5.0,0.1052631578947368,0.4666666666666667,97,0.3343,0.2443,3,1,6,1,1,0,3,Consumer Discretionary,Nike Inc.,0.1350883269830273,0.0964889745236565,0.3120886733633529,2.7227744165946413,10.532922537124472,0.1495670427709262,0.002831091239237,0.2747048018892679,2.3961106391012934,-0.2903691003451828,-0.0604344345183608
320187,NKE,2022,2023,96,7.0,0.09375,0.6875,99,0.0668,0.2506,6,0,5,0,4,1,0,Consumer Discretionary,Nike Inc.,0.1495670427709262,0.002831091239237,0.2747048018892679,2.3961106391012934,10.548231993867908,0.0880013122283277,-0.0983801253845255,0.2873506656824954,2.2110543251940187,-0.0604344345183608,-0.2909924683488692
277948,CSX,2015,2016,22,1.0,0.0454545454545454,1.0,25,0.2685,0.2577,2,0,0,0,0,0,0,Industrials,CSX Corp.,0.0483989382729993,-0.0628227923122513,0.3095386005534534,1.2191176470588236,10.474862501166164,0.153082067209491,0.0306260728159726,0.3298917149332662,1.0110876451953537,0.4208114905135608,0.5543054767883451
277948,CSX,2016,2017,16,9.0,0.4375,0.625,18,0.1475,0.1765,7,0,5,0,2,2,0,Industrials,CSX Corp.,0.153082067209491,0.0306260728159726,0.3298917149332662,1.0110876451953537,10.483997808467471,0.0900922976394674,0.0738078541374473,0.401290533366005,1.3394255874673628,0.5543054767883451,0.144728918094299
277948,CSX,2017,2018,25,3.0,0.08,0.6,28,0.6223,0.2745,3,0,0,1,0,1,0,Industrials,CSX Corp.,0.0900922976394674,0.0738078541374473,0.401290533366005,1.3394255874673628,10.511321912742025,0.0870690331181221,-0.0255510204081632,0.4309276733669655,1.5239423523942353,0.144728918094299,0.1803995845715772
277948,CSX,2018,2019,13,5.0,0.6153846153846154,0.5384615384615384,17,0.3288,0.1753,7,0,3,0,1,2,0,Industrials,CSX Corp.,0.0870690331181221,-0.0255510204081632,0.4309276733669655,1.5239423523942353,10.552081829046976,0.0694845827155529,-0.1134288347155901,0.4211544744050461,2.199603764239723,0.1803995845715772,0.271110375801556
277948,CSX,2019,2020,16,12.0,0.25,0.75,19,0.4748,0.1939,6,0,5,2,1,1,1,Industrials,CSX Corp.,0.0694845827155529,-0.1134288347155901,0.4211544744050461,2.199603764239723,10.59144629640695,0.0932866201179344,0.1832183690824909,0.4111174162986356,1.734437975817286,0.271110375801556,0.2570547541144556
277948,CSX,2020,2021,23,2.0,0.0434782608695652,0.3333333333333333,23,0.2753,0.219,1,0,0,2,0,0,0,Industrials,CSX Corp.,0.0932866201179344,0.1832183690824909,0.4111174162986356,1.734437975817286,10.609822392399646,0.0993987402175987,0.1861523718255868,0.4386333269707959,1.557668959935249,0.2570547541144556,-0.1658877319714817
277948,CSX,2021,2022,29,4.0,0.1724137931034483,0.6666666666666666,33,0.4246,0.2895,3,0,2,2,0,2,0,Industrials,CSX Corp.,0.0993987402175987,0.1861523718255868,0.4386333269707959,1.557668959935249,10.643327461088056,0.0876013959630258,-0.0131959873426243,0.4354367100547066,1.0496277915632757,-0.1658877319714817,0.1350568028665147
277948,CSX,2022,2023,18,0.0,0.0,,19,0.8438,0.1652,0,0,0,0,0,0,0,Industrials,CSX Corp.,0.0876013959630258,-0.0131959873426243,0.4354367100547066,1.0496277915632757,10.655092302667642,0.0811430174913478,-0.0079825339428259,0.4298709194649705,0.8608058608058609,0.1350568028665147,-0.0565740912621271
899051,ALL,2015,2016,114,4.0,0.087719298245614,0.2857142857142857,125,0.0853,0.4864,2,3,2,3,2,2,0,Financials,Allstate Corp.,0.0172820182303655,0.0227028251146463,0.0584384494982045,,11.595518763274082,0.0283663339915674,0.0472209920283437,0.0549180765330629,,0.2170868789414133,0.436220435238601
899051,ALL,2016,2017,117,0.0,0.0,,129,0.3633,0.4108,0,0,0,0,0,0,0,Financials,Allstate Corp.,0.0283663339915674,0.0472209920283437,0.0549180765330629,,11.630014926826568,0.0200625395326461,0.040439816038484,0.0546463665600584,,0.436220435238601,-0.1952143297489509
899051,ALL,2017,2018,212,9.0,0.0141509433962264,0.5833333333333334,242,0.0559,0.6817,11,0,0,0,1,0,0,Financials,Allstate Corp.,0.0200625395326461,0.040439816038484,0.0546463665600584,,11.62847489687885,0.0404085035431429,0.1349202316837718,0.0601667361400583,,-0.1952143297489509,0.3881481678175335
899051,ALL,2018,2019,185,2.0,0.0162162162162162,0.6,205,0.1085,0.5151,4,0,0,0,1,0,0,Financials,Allstate Corp.,0.0404085035431429,0.1349202316837718,0.0601667361400583,,11.69483026826784,0.0442585346107138,0.0025965304980413,0.0641812250470286,,0.3881481678175335,-0.0011712788349947
899051,ALL,2019,2020,139,0.0,0.0,,154,0.048,0.7778,0,0,0,0,0,0,0,Financials,Allstate Corp.,0.0442585346107138,0.0025965304980413,0.0641812250470286,,11.743934006007574,0.0160800482703137,0.1294233216494384,0.084885358004827,,-0.0011712788349947,0.0987680069864198
899051,ALL,2020,2021,59,0.0,0.0,,63,0.1182,0.3088,0,0,0,0,0,0,0,Financials,Allstate Corp.,0.0160800482703137,0.1294233216494384,0.084885358004827,,11.507309726184593,-0.0133834233388119,0.0146477425476396,0.077146094715028,,0.0987680069864198,0.1834192604360335
899051,ALL,2021,2022,50,4.0,0.12,0.6,58,0.1997,0.2857,1,1,4,1,1,1,1,Financials,Allstate Corp.,-0.0133834233388119,0.0146477425476396,0.077146094715028,,11.492283885852364,-0.0018188502544455,0.1123146759142006,0.0760143960062692,,0.1834192604360335,0.0633737632636734
899051,ALL,2022,2023,68,7.0,0.0147058823529411,0.1704807692307692,74,0.1306,0.3426,4,0,0,3,1,0,0,Financials,Allstate Corp.,-0.0018188502544455,0.1123146759142006,0.0760143960062692,,11.545992668674424,0.0418126271087737,0.1228150068308404,0.0691650913391329,,0.0633737632636734,0.4060426114001072
66740,MMM,2022,2023,97,14.0,0.0309278350515463,0.4117647058823529,104,0.3689,0.7647,8,0,4,0,4,0,1,Industrials,3M Co.,-0.1382957690786872,-0.0828829355225101,0.2705021747726374,1.0707328234294309,10.831311520223956,0.1046704123607906,-0.22955409942041502,0.2903832647737533,1.4111584932480454,-0.0332904655682075,0.446013673631184
72971,WFC,2015,2016,1,0.0,1.0,1.0,1,0.9956,0.5,0,0,0,0,0,0,1,Financials,Wells Fargo,0.0113661621198736,0.0386413870469717,0.1168489960442771,,14.473090144598151,0.0113656566877946,0.0349046111728976,0.0948857875237542,,0.0466608805595677,0.1319426023139771
72971,WFC,2016,2017,1,0.0,1.0,1.0,1,0.9956,0.5,0,0,0,0,0,0,1,Financials,Wells Fargo,0.0113656566877946,0.0349046111728976,0.0948857875237542,,14.48424055050102,0.01181138287542,0.0421798793089196,0.0962596320553536,,0.1319426023139771,-0.218243357571995
72971,WFC,2017,2018,1,0.0,1.0,1.0,1,0.9956,0.5,0,0,0,0,0,0,1,Financials,Wells Fargo,0.01181138287542,0.0421798793089196,0.0962596320553536,,14.455195251032274,0.0101418636562899,0.0158143131928056,0.1005636674439899,,-0.218243357571995,0.2140568448770534
72971,WFC,2018,2019,1,0.0,1.0,1.0,1,0.9778,0.5,0,0,0,0,0,0,1,Financials,Wells Fargo,0.0101418636562899,0.0158143131928056,0.1005636674439899,,14.47176291838347,0.0016883502807694,-0.2161966950699345,0.0954575142839753,,0.2140568448770534,-0.4166240122107132
72971,WFC,2019,2020,1,0.0,1.0,1.0,1,0.9422,0.5,0,0,0,0,0,0,1,Financials,Wells Fargo,0.0016883502807694,-0.2161966950699345,0.0954575142839753,,14.4859841238851,0.0110612155222507,0.017795101054755,0.0766882880885061,,-0.4166240122107132,0.6112170851033274
72971,WFC,2020,2021,1,0.0,1.0,1.0,1,0.9911,0.5,0,0,0,0,0,0,1,Financials,Wells Fargo,0.0110612155222507,0.017795101054755,0.0766882880885061,,14.482348670172897,0.0070079148715375,0.0137889688249399,0.0844373466254407,,0.6112170851033274,-0.1188371498364199
72971,WFC,2021,2022,1,0.0,1.0,1.0,1,0.9868,0.5,0,0,0,0,0,0,1,Financials,Wells Fargo,0.0070079148715375,0.0137889688249399,0.0844373466254407,,14.44732261436076,0.0099054680336233,0.3920032826850432,0.0939467044214962,,-0.1188371498364199,0.2293380544063489
72971,WFC,2022,2023,1,0.0,1.0,1.0,1,0.9868,0.5,0,0,0,0,0,0,1,Financials,Wells Fargo,0.0099054680336233,0.3920032826850432,0.0939467044214962,,14.474308500445035,0.0102194735846661,0.0871943818276399,0.0825594801655055,,0.2293380544063489,0.4647878083740848
1018724,AMZN,2015,2016,30,7.0,0.1,0.5,31,0.8674,0.1623,0,1,9,0,0,0,0,Consumer Discretionary,Amazon.com Inc.,0.02842857485432,0.2708352802646581,0.182405697705091,1.044846631367537,11.33142756887465,0.0230980123372172,0.3079632611940848,0.2888279643591501,1.039977195376881,0.1094543578658432,0.5595682042158172
1018724,AMZN,2016,2017,27,4.0,0.1111111111111111,0.4285714285714285,28,0.9475,0.1466,2,1,3,0,1,0,0,Consumer Discretionary,Amazon.com Inc.,0.0230980123372172,0.3079632611940848,0.2888279643591501,1.039977195376881,11.785316218853051,0.0619312871968914,0.3093396152159491,0.244620284294919,1.098112324721089,0.5595682042158172,0.2843281990941258
1018724,AMZN,2017,2018,30,5.0,0.1666666666666666,0.5,37,0.9025,0.1832,3,0,6,0,1,0,0,Consumer Discretionary,Amazon.com Inc.,0.0619312871968914,0.3093396152159491,0.244620284294919,1.098112324721089,11.999343635484058,0.0514455178292371,0.2045412582067698,0.2806018255434011,1.0970482394205805,0.2843281990941258,0.2302680834400718
1018724,AMZN,2018,2019,52,7.0,0.0961538461538461,0.5,57,0.6794,0.3,3,1,7,0,1,0,0,Consumer Discretionary,Amazon.com Inc.,0.0514455178292371,0.2045412582067698,0.2806018255434011,1.0970482394205805,12.324957296407858,0.0664113700400068,0.3762343060437327,0.2733199458273012,1.0502274795268425,0.2302680834400718,0.7625681792884014
1018724,AMZN,2019,2020,96,14.0,0.0208333333333333,0.5,102,0.5368,0.5178,5,0,8,1,2,0,0,Consumer Discretionary,Amazon.com Inc.,0.0664113700400068,0.3762343060437327,0.2733199458273012,1.0502274795268425,12.679803694308427,0.079334393851846,0.2169536657134567,0.2915118095632138,1.1357597739445826,0.7625681792884014,0.0237575598247784
1018724,AMZN,2020,2021,30,4.0,0.2,0.8,31,0.0566,0.1623,2,0,5,0,3,0,0,Consumer Discretionary,Amazon.com Inc.,0.079334393851846,0.2169536657134567,0.2915118095632138,1.1357597739445826,12.949316279549212,-0.0058831793375479,0.0939951726398509,0.3173242556870373,0.9446435811136924,0.0237575598247784,-0.4216928290091151
1018724,AMZN,2021,2022,41,0.0,0.024390243902439,1.0,42,0.7926,0.2132,0,0,1,0,0,0,0,Consumer Discretionary,Amazon.com Inc.,-0.0058831793375479,0.0939951726398509,0.3173242556870373,0.9446435811136924,13.04478014274595,0.0576390441296267,0.1182957412988368,0.2694135120696253,1.0450772206625152,-0.496153189854554,0.8087999204564771
1018724,AMZN,2022,2023,47,4.0,0.0638297872340425,0.5714285714285714,47,0.4736,0.226,1,0,4,0,2,0,0,Consumer Discretionary,Amazon.com Inc.,0.0576390441296267,0.1182957412988368,0.2694135120696253,1.0450772206625152,13.17657500929952,0.0948128802644928,0.1099089224666614,0.2208374540322038,1.063734806137178,0.8087999204564771,0.4439195072872465
12927,BA,2015,2016,32,3.0,0.28125,0.5833333333333334,40,0.8998,0.1747,3,0,4,1,2,2,0,Industrials,Boeing Co.,0.0543907019122859,-0.0160538527165657,0.1063146549329422,1.2464195954841026,11.4075316154235,0.0887764937779558,-0.0124668238677818,0.1059426207314827,1.158026622118751,0.1131936705018276,0.8870000731117467
12927,BA,2016,2017,27,3.0,0.1481481481481481,0.4285714285714285,40,0.7523,0.1754,2,0,0,0,4,1,0,Industrials,Boeing Co.,0.0887764937779558,-0.0124668238677818,0.1059426207314827,1.158026622118751,11.433156886386548,0.0891282304723114,0.0828229398663698,0.0908068405490844,1.0764799607795073,0.9476998069836544,0.1153101833253324
12927,BA,2017,2018,38,0.0,0.0,,48,0.7431,0.2115,0,0,0,0,0,0,0,Industrials,Boeing Co.,0.0891282304723114,0.0828229398663698,0.0908068405490844,1.0764799607795073,11.672992891989832,-0.0047595884003741,-0.1612724593827563,0.1567072029934518,1.050528197961197,0.1153101833253324,0.033272171179739
12927,BA,2018,2019,36,4.0,0.3333333333333333,0.5,47,0.7778,0.2017,8,1,4,1,2,0,0,Industrials,Boeing Co.,-0.0047595884003741,-0.1612724593827563,0.1567072029934518,1.050528197961197,11.802792648327346,-0.07606758897966788,-0.22955409942041502,0.4139322711258348,1.393698441796517,0.033272171179739,-0.3389549168658418
12927,BA,2019,2020,70,5.0,0.0714285714285714,0.6,85,0.6097,0.3232,2,1,1,0,6,0,0,Industrials,Boeing Co.,-0.0780420150391754,-0.3084486783465774,0.4139322711258348,1.393698441796517,11.932530136632112,-0.0303279635082856,0.0616475722858702,0.419171141520873,1.325324421894819,-0.3389549168658418,-0.0595162953704285
12927,BA,2020,2021,123,2.0,0.008130081300813,0.3333333333333333,150,0.1824,0.463,2,0,0,0,1,0,0,Industrials,Boeing Co.,-0.0303279635082856,0.0616475722858702,0.419171141520873,1.325324421894819,11.839000985408878,-0.0359956236323851,0.0696300102774922,0.3874252370532458,1.2162195176120465,-0.0595162953704285,-0.0537964725792043
12927,BA,2021,2022,114,8.0,0.0526315789473684,0.5,137,0.2765,0.4006,3,0,4,1,4,1,1,Industrials,Boeing Co.,-0.0359956236323851,0.0696300102774922,0.3874252370532458,1.2162195176120465,11.828465865550406,-0.0162175575861968,0.1679377852510208,0.3548667270020144,1.14033623091613,-0.0537964725792043,0.368359101550243
12927,BA,2022,2023,98,0.0,0.0,,121,0.1289,0.4172,0,0,0,0,0,0,0,Industrials,Boeing Co.,-0.0162175575861968,0.1679377852510208,0.3548667270020144,1.14033623091613,11.827823792215248,-0.0755741447784962,-0.1392652389644445,0.3476269961563797,1.318506767753765,0.368359101550243,-0.3209526668707895
866787,AZO,2015,2016,0,0.0,,,1216,0.1465,0.929,0,0,0,0,0,0,0,Consumer Discretionary,AutoZone Inc.,0.1443067136430239,0.0440091329041731,0.5844993602748533,0.9038984546896588,9.05949271449302,0.1383260576033061,0.02378786266148,0.5597929367875979,0.967470371678163,0.0645351556928363,-0.0992878278206516
866787,AZO,2016,2017,0,0.0,,,591,0.2963,0.4505,0,0,0,0,0,0,0,Consumer Discretionary,AutoZone Inc.,0.1383260576033061,0.02378786266148,0.5597929367875979,0.967470371678163,9.133435677252566,0.1430981985625303,0.0305272192872667,0.5464805744743222,0.9218856793660206,-0.0992878278206516,0.1784923918564098
866787,AZO,2017,2018,30,8.0,0.0666666666666666,0.4,35,0.0766,0.2333,4,2,1,2,0,1,0,Consumer Discretionary,AutoZone Inc.,0.1430981985625303,0.0305272192872667,0.5464805744743222,0.9218856793660206,9.142808575456318,0.1634231222525905,0.0572731120194613,0.5386064934079351,0.9122925193677014,0.1784923918564098,0.421041131168804
866787,AZO,2018,2019,52,8.0,0.0769230769230769,0.5833333333333334,62,0.4305,0.3584,6,0,4,2,0,0,0,Consumer Discretionary,AutoZone Inc.,0.1634231222525905,0.0572731120194613,0.5386064934079351,0.9122925193677014,9.199877122602798,0.1201461022393986,0.0647539313688774,0.5664766021218158,1.0841593731492989,0.421041131168804,-0.0049219578682988
866787,AZO,2021,2022,96,11.0,0.0520833333333333,0.5625,103,0.012,0.5421,5,0,6,0,2,3,0,Consumer Discretionary,AutoZone Inc.,0.1590570972533432,0.1109153130454487,0.6008161810084593,0.7717373902195673,9.633975599093118,0.1581662264656342,0.0741423792304194,0.6747391041017579,0.7964685962732453,0.1763784067562984,0.0484263963426079
866787,AZO,2022,2023,0,0.0,,,1132,0.1142,0.897,0,0,0,0,0,0,0,Consumer Discretionary,AutoZone Inc.,0.1581662264656342,0.0741423792304194,0.6747391041017579,0.7964685962732453,9.679460986479125,0.1550037033073836,0.0591766415811372,0.7142555152848612,0.8384846509329611,0.0484263963426079,0.2383880537417634
97476,TXN,2015,2016,56,7.0,0.1607142857142857,0.5,61,0.2035,0.442,8,0,3,1,4,0,0,Information Technology,Texas Instruments,0.2187937435335646,0.0284615384615385,0.181242772807498,3.293727915194346,9.706925073451831,0.2087064958621471,0.1189977561705311,0.2027547897063825,3.868024800708592,0.3671947118434588,0.4677323088445409
97476,TXN,2016,2017,38,0.0,0.0,,41,0.4527,0.313,0,0,0,0,0,0,0,Information Technology,Texas Instruments,0.2087064958621471,0.1189977561705311,0.2027547897063825,3.868024800708592,9.778037701818713,0.30844079090580434,0.0550096918655169,0.2520277761568535,3.272837510105093,0.4677323088445409,-0.0719436287093953
97476,TXN,2017,2018,33,5.0,0.2424242424242424,0.6923076923076923,35,0.5504,0.2593,2,1,6,2,1,1,0,Information Technology,Texas Instruments,0.3256112505105911,0.0550096918655169,0.2520277761568535,3.272837510105093,9.74899514766085,0.2784437784437784,-0.0887607704004054,0.3086913086913087,4.12670748940179,-0.0719436287093953,0.3956040338098305
97476,TXN,2018,2019,28,2.0,0.2142857142857142,0.75,30,0.4782,0.2206,2,0,0,3,2,1,0,Information Technology,Texas Instruments,0.2784437784437784,-0.0887607704004054,0.3086913086913087,4.12670748940179,9.799126537211386,0.2891323445816753,0.0054230689007856,0.3357449227430107,4.284100418410042,0.3956040338098305,0.3173923067016033
97476,TXN,2019,2020,32,4.0,0.25,0.5833333333333334,34,0.4842,0.2576,7,0,1,2,1,1,0,Information Technology,Texas Instruments,0.2891323445816753,0.0054230689007856,0.3357449227430107,4.284100418410042,9.870499376709148,0.30844079090580434,0.2685153170596777,0.3089641757172962,5.3269754768392374,0.3173923067016033,0.1753926254596018
97476,TXN,2020,2021,37,12.0,0.1351351351351351,0.5294117647058824,40,0.3505,0.2963,9,0,3,2,2,1,0,Information Technology,Texas Instruments,0.3148403306856865,0.2685153170596777,0.3089641757172962,5.3269754768392374,10.113586390329528,0.30844079090580434,0.0918011338857391,0.3153232623957069,4.69715242881072,0.1753926254596018,-0.0990358706914336
97476,TXN,2021,2022,29,4.0,0.1724137931034483,0.6666666666666666,34,0.4956,0.2519,2,0,3,1,3,0,0,Information Technology,Texas Instruments,0.321571654353659,0.0918011338857391,0.3153232623957069,4.69715242881072,10.211229572115675,0.2012489180165698,-0.1252746155382464,0.3432051440583653,4.554819277108434,-0.0990358706914336,0.0639074126089717
97476,TXN,2022,2023,23,0.0,0.1304347826086956,1.0,24,0.3484,0.1791,0,0,2,0,1,0,0,Information Technology,Texas Instruments,0.2012489180165698,-0.1252746155382464,0.3432051440583653,4.554819277108434,10.384307474215714,0.1351488355064913,-0.1071978994234831,0.380438762003999,4.124622563821027,0.0639074126089717,0.1313913026794841
773840,HON,2015,2016,25,3.0,0.08,0.4,26,0.6458,0.2826,1,0,4,0,0,0,0,Industrials,Honeywell International,0.0888154249621394,0.0186879552111143,0.2249843017028035,1.4119159879982854,10.899439380817965,0.0278680519305571,0.0313470052414635,0.2117130011618704,1.378611950585865,0.1499028749895991,0.3508899488435403
773840,HON,2016,2017,32,5.0,0.21875,0.5833333333333334,35,0.7516,0.3608,2,3,6,0,1,0,0,Industrials,Honeywell International,0.0278680519305571,0.0313470052414635,0.2117130011618704,1.378611950585865,10.991830626179585,0.1170962214183096,0.0312823802240094,0.1688678102227684,1.2873599661805115,0.3508899488435403,-0.084042286172912
773840,HON,2017,2018,38,0.0,0.0,,41,0.1423,0.3534,0,0,0,0,0,0,0,Industrials,Honeywell International,0.1170962214183096,0.0312823802240094,0.1688678102227684,1.2873599661805115,10.9642768174945,0.1046882189539699,-0.1218362757762786,0.1984355561614887,1.342855564150735,-0.084042286172912,0.3671894909392885
773840,HON,2018,2019,33,5.0,0.2424242424242424,0.6923076923076923,34,0.3881,0.2982,1,1,8,0,0,1,2,Industrials,Honeywell International,0.1046882189539699,-0.1218362757762786,0.1984355561614887,1.342855564150735,10.97983719053025,0.0739943641036757,-0.1109264757961262,0.2629517232836837,1.4676772412356098,0.3671894909392885,0.2296969483037798
773840,HON,2019,2020,48,6.0,0.0416666666666666,0.375,54,0.3107,0.3971,0,1,5,0,1,1,0,Industrials,Honeywell International,0.0739943641036757,-0.1109264757961262,0.2629517232836837,1.4676772412356098,11.075752948017644,0.0859624631611602,0.0537733247541134,0.2342329765782534,1.3005946278449867,0.2296969483037798,-0.0028704751688008
4962,AXP,2015,2016,206,6.0,0.0,0.3333333333333333,228,0.01,0.608,1,0,3,0,1,1,0,Financials,American Express,0.0340354829979923,-0.0179437298568566,0.1967739296255971,,11.975986298691016,0.0151027550383916,0.0520355970789108,0.2421629618180714,,0.085714248120181,0.362042266621555
4962,AXP,2016,2017,185,2.0,0.0162162162162162,0.4,205,0.033,0.5325,1,0,4,0,0,0,0,Financials,American Express,0.0151027550383916,0.0520355970789108,0.2421629618180714,,12.10713037767258,0.0366963234748305,0.2163392631312706,0.2497746577448807,,0.362042266621555,-0.026325632797346
4962,AXP,2017,2018,156,14.0,0.0128205128205128,0.6875,161,0.0631,0.4139,3,0,4,0,3,6,0,Financials,American Express,0.0366963234748305,0.2163392631312706,0.2497746577448807,,12.147394253579138,0.0340811109262256,0.0863889466509553,0.2168353326173224,,-0.026325632797346,0.3252453252497606
4962,AXP,2018,2019,178,0.0,0.0,,191,0.1197,0.4811,0,0,0,0,0,0,0,Financials,American Express,0.0340811109262256,0.0863889466509553,0.2168353326173224,,12.197642209052148,0.0163821348508363,-0.1878987664823479,0.1684041658175129,,0.3252453252497606,-0.0115073462558694
4962,AXP,2019,2020,158,0.0,0.0,,168,0.1508,0.4128,0,0,0,0,0,0,0,Financials,American Express,0.0163821348508363,-0.1878987664823479,0.1684041658175129,,12.161948329342922,0.0427477353246918,0.1434594736152938,0.135843392663937,,-0.0115073462558694,0.3688590512821114
4962,AXP,2020,2021,189,3.0,0.0317460317460317,0.5555555555555556,198,0.353,0.4771,1,0,0,0,5,2,1,Financials,American Express,0.0427477353246918,0.1434594736152938,0.135843392663937,,12.147107895364268,0.0329050509296968,0.2739619357350618,0.153424069646251,,0.3688590512821114,-0.0852981269455456
