gvkey,cik,fyear,datadate,ni,at,sale,dltt,act,lct,ceq,sich,roa,leverage,current_ratio,log_assets,rev_growth
011672,0000109198,2018,2019-01-31,3059.798,14326.029,38972.934,2476.874,8469.222,5531.374,5048.606,5651,0.2135831220221598,0.17289327000524707,1.5311244547918836,9.569833371463845,0.08666664212998065
011672,0000109198,2019,2020-01-31,3272.193,24145.003,41716.977,10053.258,8890.622,7150.247,5948.212,5651,0.13552257583070088,0.4163701284278159,1.2434006825218764,10.091832722556962,0.07040894072794202
011672,0000109198,2020,2021-01-31,90.47,30813.555,32136.962,13076.137,15739.337,10803.668,5832.684,5651,0.0029360455163320166,0.42436314148107873,1.4568512286752981,10.335709969549805,-0.22964307792484584
011672,0000109198,2021,2022-01-31,3282.815,28461.458,48549.982,10930.431,13258.597,10468.14,6002.992,5651,0.11534247472494207,0.38404325597093447,1.2665666488984673,10.256306100127848,0.5107209573823439
011672,0000109198,2022,2023-01-31,3498.0,28349.0,49936.0,10634.0,12456.0,10305.0,6364.0,5651,0.12339059578821122,0.375110233165191,1.2087336244541484,10.25234703516517,0.02854827011058414
011672,0000109198,2023,2024-01-31,4474.0,29747.0,54217.0,10922.0,12664.0,10451.0,7302.0,5651,0.15040172118196793,0.3671630752680943,1.2117500717634677,10.300483565552913,0.08572973405959639
011672,0000109198,2024,2025-01-31,4864.0,31749.0,56360.0,11142.0,12991.0,11008.0,8393.0,5651,0.15320167564332735,0.35094018709250685,1.180141715116279,10.365616507761834,0.039526347824483166
006266,0000200406,2014,2014-12-31,16323.0,131119.0,74331.0,15122.0,59311.0,25085.0,69752.0,2834,0.12448996712909648,0.11533034876715045,2.3644010364759818,11.783860586787043,
006266,0000200406,2015,2015-12-31,15409.0,133411.0,70074.0,12857.0,60210.0,27747.0,71150.0,2834,0.1155002211211969,0.09637136368065602,2.1699643204670775,11.801189867834738,-0.0572708560358397
006266,0000200406,2016,2016-12-31,16540.0,141208.0,71890.0,22442.0,65032.0,26287.0,70418.0,2834,0.11713217381451475,0.15892867259645346,2.473922471183475,11.857989259660116,0.02591546079858431
006266,0000200406,2017,2017-12-31,1300.0,157303.0,76450.0,30675.0,43088.0,30537.0,60160.0,2834,0.008264305194433672,0.1950058167994253,1.4110095949176409,11.965929160701757,0.06343024064543057
006266,0000200406,2018,2018-12-31,15297.0,152954.0,81581.0,27684.0,46033.0,31230.0,59752.0,2834,0.10001046066137531,0.18099559344639565,1.4739993595901377,11.937892501574447,0.06711576193590574
006266,0000200406,2019,2019-12-31,15119.0,157728.0,82059.0,27210.0,45274.0,35964.0,59471.0,2834,0.09585488942990465,0.17251217285453438,1.2588699810922033,11.968627309505104,0.005859207413490886
006266,0000200406,2020,2020-12-31,14714.0,174894.0,82584.0,32635.0,51237.0,42493.0,63278.0,2834,0.08413095932393336,0.18659873980811234,1.205775068834867,12.071935355100928,0.006397835703579213
006266,0000200406,2021,2021-12-31,20878.0,182018.0,93775.0,29985.0,60979.0,45226.0,74023.0,2834,0.1147029414673274,0.16473645463635464,1.3483173395834254,12.111860862267442,0.13551051051051055
006266,0000200406,2022,2022-12-31,17941.0,187378.0,94943.0,26888.0,55294.0,55802.0,76804.0,2834,0.09574763312662106,0.14349603475327946,0.9908963836421634,12.140883245950512,0.012455345241269011
006266,0000200406,2023,2023-12-31,35153.0,167558.0,85159.0,25881.0,53495.0,46282.0,68774.0,2834,0.20979601093352748,0.15445994819704223,1.1558489261483946,12.029084838966819,-0.1030513044668907
006266,0000200406,2024,2024-12-31,14066.0,180104.0,88821.0,30651.0,55893.0,50321.0,71490.0,2834,0.07809932039266201,0.17018500421978414,1.1107291190556627,12.10128974080081,0.04300191406662823
002574,0000277948,2014,2014-12-31,1927.0,33053.0,12669.0,9514.0,2572.0,2107.0,11152.0,4011,0.05830030556984237,0.28784074062868725,1.2206929283341243,10.40586761271859,
002574,0000277948,2015,2015-12-31,1968.0,35039.0,11811.0,10683.0,2966.0,1952.0,11652.0,4011,0.05616598647221667,0.30488883815177376,1.5194672131147542,10.464217005830303,-0.067724366564054
002574,0000277948,2016,2016-12-31,1714.0,35414.0,11069.0,10962.0,2487.0,2040.0,11679.0,4011,0.048398938272999376,0.30953860055345345,1.2191176470588236,10.474862501166163,-0.0628227923122513
002574,0000277948,2017,2017-12-31,5471.0,35739.0,11408.0,11790.0,1915.0,1894.0,14705.0,4011,0.15308206720949102,0.3298917149332662,1.0110876451953537,10.483997808467471,0.030626072815972627
002574,0000277948,2018,2018-12-31,3309.0,36729.0,12250.0,14739.0,2565.0,1915.0,12563.0,4011,0.09009229763946745,0.40129053336600506,1.3394255874673628,10.511321912742025,0.07380785413744739
002574,0000277948,2019,2019-12-31,3331.0,38257.0,11937.0,16486.0,3278.0,2151.0,11848.0,4011,0.08706903311812217,0.4309276733669655,1.5239423523942353,10.552081829046976,-0.02555102040816326
002574,0000277948,2020,2020-12-31,2765.0,39793.0,10583.0,16759.0,4441.0,2019.0,13101.0,4011,0.06948458271555298,0.4211544744050461,2.199603764239723,10.59144629640695,-0.11342883471559018
002574,0000277948,2021,2021-12-31,3781.0,40531.0,12522.0,16663.0,3873.0,2233.0,13490.0,4011,0.09328662011793443,0.41111741629863563,1.734437975817286,10.609822392399646,0.1832183690824909
002574,0000277948,2022,2022-12-31,4166.0,41912.0,14853.0,18384.0,3849.0,2471.0,12615.0,4011,0.09939874021759877,0.43863332697079593,1.557668959935249,10.643327461088056,0.18615237182558686
002574,0000277948,2023,2023-12-31,3715.0,42408.0,14657.0,18466.0,3384.0,3224.0,12128.0,4011,0.08760139596302584,0.43543671005470663,1.0496277915632755,10.655092302667642,-0.013195987342624393
002574,0000277948,2024,2024-12-31,3470.0,42764.0,14540.0,18383.0,2820.0,3276.0,12502.0,4011,0.08114301749134786,0.4298709194649705,0.8608058608058609,10.66345190613339,-0.007982533942825998
007257,0000310158,2014,2014-12-31,11920.0,98335.0,42237.0,18699.0,33173.0,18766.0,48647.0,2834,0.12121828443585701,0.19015609904916866,1.7677182137908984,11.496135295662754,
007257,0000310158,2015,2015-12-31,4442.0,101779.0,39498.0,23929.0,29764.0,19203.0,44676.0,2834,0.04364358069935841,0.23510743866612954,1.5499661511222205,11.530559074981568,-0.06484835570708147
007257,0000310158,2016,2016-12-31,3920.0,95377.0,39807.0,24274.0,30614.0,17204.0,40088.0,2834,0.04110005556895268,0.2545058032859075,1.7794698907230877,11.465592738222727,0.007823180920552897
007257,0000310158,2017,2017-12-31,2394.0,87872.0,40122.0,21353.0,24766.0,18614.0,34336.0,2834,0.02724417334304443,0.2430011835396941,1.330503921779306,11.383636489127642,0.007913181098801791
007257,0000310158,2018,2018-12-31,6220.0,82637.0,42294.0,19806.0,25875.0,22206.0,26701.0,2834,0.07526894732383799,0.23967472197683845,1.16522561469873,11.32221280110167,0.0541348885898012
007257,0000310158,2019,2019-12-31,9843.0,84397.0,46840.0,23504.0,27483.0,22220.0,25907.0,2834,0.11662736827138405,0.27849331137362704,1.2368586858685868,11.343287134928612,0.10748569537050168
007257,0000310158,2020,2020-12-31,7067.0,91588.0,47994.0,26722.0,27764.0,27327.0,25317.0,2834,0.07716076341878848,0.2917631130715814,1.0159915102279797,11.425055537713588,0.02463706233988039
007257,0000310158,2021,2021-12-31,13049.0,105694.0,48704.0,31915.0,30266.0,23872.0,38184.0,2834,0.12346017749351902,0.3019565916702935,1.2678451742627346,11.568303405819542,0.014793515856148742
007257,0000310158,2022,2022-12-31,14519.0,109160.0,59283.0,29758.0,35722.0,24239.0,45991.0,2834,0.13300659582264565,0.2726090142909491,1.473740665869054,11.600569974822275,0.21721008541392894
007257,0000310158,2023,2023-12-31,365.0,106675.0,60115.0,34611.0,32168.0,25694.0,37581.0,2834,0.003421607686899461,0.324452777126787,1.251965439402195,11.577542108056202,0.014034377477523119
007257,0000310158,2024,2024-12-31,17117.0,117106.0,64168.0,35339.0,38782.0,28420.0,46313.0,2834,0.1461667207487234,0.3017693371816986,1.3646023926812103,11.670834786531072,0.06742077684438152
013988,0000316709,2014,2014-12-31,1321.0,154642.0,6083.0,1542.0,,,10931.0,6282,0.008542310627125878,0.009971417855433842,,11.948868047062934,
013988,0000316709,2015,2015-12-31,1447.0,183718.0,6426.0,2883.0,,,11943.0,6282,0.00787620156979719,0.015692528766914512,,12.121157252249406,0.05638665132336018
013988,0000316709,2016,2016-12-31,1889.0,223383.0,7628.0,2618.0,,,13638.0,6282,0.008456328368765751,0.011719781720184615,,12.316643066034182,0.18705259881730463
013988,0000316709,2017,2017-12-31,2354.0,243274.0,8960.0,3845.0,,,15732.0,6282,0.009676332037126862,0.015805223739487163,,12.401943659107289,0.17461982170949142
013988,0000316709,2018,2018-12-31,3507.0,296482.0,10989.0,6870.0,,,17877.0,6282,0.011828711355158155,0.023171727120027522,,12.599741787314027,0.22645089285714293
013988,0000316709,2019,2019-12-31,3704.0,294005.0,11785.0,7380.0,,,18952.0,6282,0.012598425196850394,0.025101613918130643,,12.591352052978925,0.07243607243607242
013988,0000316709,2020,2020-12-31,3299.0,549009.0,12109.0,12865.0,,,48327.0,6282,0.0060090089597802585,0.023433131333001827,,13.21587011379992,0.027492575307594302
013988,0000316709,2021,2021-12-31,5855.0,667270.0,18996.0,18840.0,,,46307.0,6282,0.008774559024083205,0.02823444782471863,,13.410950040590516,0.5687505161450161
013988,0000316709,2022,2022-12-31,7183.0,551772.0,22307.0,20991.0,,,26902.0,6282,0.013018058183452585,0.0380428872795285,,13.220890196455018,0.17429985260054748
013988,0000316709,2023,2023-12-31,5067.0,493178.0,25521.0,23334.0,,,31767.0,6282,0.010274180924534347,0.04731354602192312,,13.108625442626973,0.1440803335275922
013988,0000316709,2024,2024-12-31,5942.0,479843.0,25999.0,20995.0,,,39184.0,6282,0.012383217010563871,0.04375389450299369,,13.08121424604732,0.018729673602131625
001602,0000318154,2014,2014-12-31,5158.0,69009.0,20063.0,30215.0,34713.0,7008.0,25778.0,2836,0.07474387398745092,0.4378414409714675,4.953339041095891,11.141992209856129,
001602,0000318154,2015,2015-12-31,6939.0,71576.0,21662.0,29306.0,38518.0,8667.0,28083.0,2836,0.09694590365485638,0.4094389180730971,4.444213684089074,11.178515101227433,0.07969894831281454
001602,0000318154,2016,2016-12-31,7722.0,77626.0,22991.0,30193.0,46010.0,11204.0,29875.0,2836,0.0994769793625847,0.388954731662072,4.106569082470546,11.259657701600467,0.06135167574554523
001602,0000318154,2017,2017-12-31,1979.0,79954.0,22849.0,34190.0,49476.0,9020.0,25241.0,2836,0.024751732246041474,0.4276208820071541,5.485144124168515,11.289206748280122,-0.006176329868209263
001602,0000318154,2018,2018-12-31,8394.0,66416.0,23747.0,29510.0,37618.0,13488.0,12500.0,2836,0.12638520838352205,0.44432064562755963,2.788997627520759,11.10369327029282,0.039301501159788144
001602,0000318154,2019,2019-12-31,7842.0,59707.0,23362.0,27338.0,18440.0,12835.0,9673.0,2836,0.13134138375734838,0.457869261560621,1.436696532917803,10.997204545438429,-0.01621257421990141
001602,0000318154,2020,2020-12-31,7264.0,62948.0,25424.0,33201.0,21144.0,11653.0,9409.0,2836,0.11539683548325602,0.5274353434580924,1.814468377241912,11.050064267720755,0.08826299118226189
001602,0000318154,2021,2021-12-31,5893.0,61165.0,25979.0,33747.0,19385.0,12184.0,6700.0,2836,0.09634594948091228,0.5517371045532575,1.5910210111621799,11.021330409481017,0.021829767149150303
001602,0000318154,2022,2022-12-31,6552.0,65121.0,26323.0,37893.0,22186.0,15687.0,3661.0,2836,0.10061270557884554,0.581886027548717,1.414292088990884,11.084002356823872,0.013241464259594382
001602,0000318154,2023,2023-12-31,6717.0,97154.0,28190.0,63861.0,30332.0,18392.0,6232.0,2836,0.06913765773925933,0.6573172489038022,1.64919530230535,11.484052627401113,0.07092656612088288
001602,0000318154,2024,2024-12-31,4090.0,91839.0,33424.0,57222.0,29030.0,23099.0,5877.0,2836,0.044534457038948594,0.6230686309737693,1.256764362093597,11.42779232299237,0.18566867683575738
007906,0000320187,2014,2015-05-31,3273.0,21600.0,30601.0,1082.0,15976.0,6334.0,12707.0,3021,0.1515277777777778,0.05009259259259259,2.5222608146510894,9.980448593672257,
007906,0000320187,2015,2016-05-31,3760.0,21396.0,32376.0,2018.0,15025.0,5358.0,12258.0,3021,0.17573378201532996,0.09431669470929145,2.8042179917879806,9.970959267651141,0.058004640371229765
007906,0000320187,2016,2017-05-31,4240.0,23259.0,34350.0,3471.0,16061.0,5474.0,12407.0,3021,0.18229502558149532,0.14923255513994582,2.934051881622214,10.054447432887068,0.060971089696071123
007906,0000320187,2017,2018-05-31,1933.0,22536.0,36397.0,3468.0,15134.0,6040.0,9812.0,3021,0.08577387291444799,0.1538871139510117,2.505629139072848,10.022869309556208,0.0595924308588065
007906,0000320187,2018,2019-05-31,4029.0,23717.0,39117.0,3464.0,16525.0,7866.0,9040.0,3021,0.16987814647721045,0.14605557195260782,2.1008136282735825,10.073947369564895,0.07473143390938808
007906,0000320187,2019,2020-05-31,2539.0,31342.0,37403.0,12319.0,20556.0,8284.0,8055.0,3021,0.0810095080084232,0.3930508582732436,2.4814099468855626,10.352714330083161,-0.04381726615026715
007906,0000320187,2020,2021-05-31,5727.0,37740.0,44538.0,12344.0,26291.0,9674.0,12767.0,3021,0.15174880763116058,0.32708002119766827,2.717696919578251,10.53847581892254,0.1907600994572627
007906,0000320187,2021,2022-05-31,6046.0,40321.0,46710.0,11697.0,28213.0,10730.0,15281.0,3021,0.14994667790977406,0.2900969718012946,2.6293569431500465,10.604627704024997,0.04876734473932376
007906,0000320187,2022,2023-05-31,5070.0,37531.0,51217.0,11713.0,25202.0,9256.0,14004.0,3021,0.13508832698302736,0.31208867336335294,2.7227744165946413,10.532922537124472,0.09648897452365657
007906,0000320187,2023,2024-05-31,5700.0,38110.0,51362.0,10469.0,25382.0,10593.0,14430.0,3021,0.14956704277092628,0.27470480188926794,2.3961106391012934,10.548231993867907,0.0028310912392370824
007906,0000320187,2024,2025-05-31,3219.0,36579.0,46309.0,10511.0,23362.0,10566.0,13213.0,3021,0.08800131222832773,0.2873506656824954,2.2110543251940187,10.507229584228375,-0.09838012538452556
001690,0000320193,2014,2014-09-30,39510.0,231839.0,182795.0,28987.0,68531.0,63448.0,111547.0,3663,0.17041998973425523,0.12503073253421557,1.0801128483167317,12.353798444225676,
001690,0000320193,2015,2015-09-30,53394.0,290479.0,233715.0,53463.0,89378.0,80610.0,119355.0,3663,0.1838136319665105,0.18405117065261173,1.1087706239920605,12.579286563504489,0.27856341803659834
001690,0000320193,2016,2016-09-30,45687.0,321686.0,215091.0,75427.0,106869.0,79006.0,128249.0,3663,0.14202358821956815,0.23447399016432172,1.352669417512594,12.681331193473806,-0.07968679802323342
001690,0000320193,2017,2017-09-30,48351.0,375319.0,229234.0,97207.0,128645.0,100814.0,134047.0,3663,0.12882641166580963,0.25899834540750666,1.2760628484139107,12.835531610007385,0.06575356477026006
001690,0000320193,2018,2018-09-30,59531.0,365725.0,265359.0,93735.0,131339.0,116866.0,107147.0,3663,0.16277530931710985,0.25629913186137127,1.1238426916297297,12.809636963846287,0.1575900608112235
001690,0000320193,2019,2019-09-30,55256.0,338516.0,260174.0,91807.0,162819.0,105718.0,90488.0,3663,0.16323009842961633,0.2712043153056281,1.540125617208044,12.732326637573383,-0.019539567152423665
001690,0000320193,2020,2020-09-30,57411.0,323888.0,274515.0,107049.0,143713.0,105392.0,65339.0,3663,0.1772557180259843,0.33051239934792276,1.3636044481554577,12.688153056001358,0.05512080376978479
001690,0000320193,2021,2021-09-30,94680.0,351002.0,365817.0,119381.0,134836.0,125481.0,63090.0,3663,0.26974205275183616,0.3401148711403354,1.0745531195957954,12.768547200437467,0.33259384733074704
001690,0000320193,2022,2022-09-30,99803.0,352755.0,394328.0,109707.0,135405.0,153982.0,50672.0,3663,0.2829244092925685,0.31100055279159755,0.8793560286267226,12.773529043959043,0.0779378760418461
001690,0000320193,2023,2023-09-30,96995.0,352583.0,383285.0,106548.0,143566.0,145308.0,62146.0,3663,0.27509834563776475,0.302192675199882,0.9880116717592975,12.77304133451078,-0.02800460530319937
001690,0000320193,2024,2024-09-30,93736.0,364980.0,391035.0,96548.0,152987.0,176392.0,56950.0,3663,0.25682503150857583,0.2645295632637405,0.8673125765340832,12.807597836542806,0.02021994077514111
005680,0000354950,2014,2015-01-31,6345.0,39946.0,83176.0,16869.0,15302.0,11269.0,9322.0,5211,0.15883943323486707,0.4222950983828168,1.3578844617978525,10.595283821025117,
005680,0000354950,2015,2016-01-31,7009.0,42549.0,88519.0,20888.0,16993.0,12526.0,6316.0,5211,0.16472772568097957,0.4909163552609932,1.3566182340731279,10.658411631962718,0.06423727998461093
005680,0000354950,2016,2017-01-31,7957.0,42966.0,94595.0,22349.0,17724.0,14133.0,4333.0,5211,0.18519294325745939,0.520155471768375,1.2540861812778603,10.668164384234995,0.0686406308250207
005680,0000354950,2017,2018-01-31,8630.0,44529.0,100904.0,24267.0,18933.0,16194.0,1454.0,5211,0.19380628354555457,0.5449706932560803,1.1691367173027047,10.703895941292874,0.06669485702204137
005680,0000354950,2018,2019-01-31,11121.0,44003.0,108203.0,26807.0,18529.0,16716.0,-1878.0,5211,0.2527327682203486,0.6092084630593368,1.1084589614740368,10.692013092394305,0.07233608182034401
005680,0000354950,2019,2020-01-31,11242.0,51236.0,110225.0,33736.0,19810.0,18375.0,-3116.0,5211,0.21941603559996878,0.6584432820672964,1.078095238095238,10.844197688951027,0.01868709740025687
005680,0000354950,2020,2021-01-31,12866.0,70581.0,132110.0,41178.0,28477.0,23166.0,3299.0,5211,0.182287017752653,0.5834148000170017,1.2292583959250627,11.164516265448528,0.19854842367883885
005680,0000354950,2021,2022-01-31,16433.0,71876.0,151157.0,41957.0,29055.0,28693.0,-1696.0,5211,0.2286298625410429,0.5837414435973065,1.012616317568745,11.182697691046345,0.14417530845507542
005680,0000354950,2022,2023-01-31,17105.0,76445.0,157403.0,48188.0,32471.0,23110.0,1562.0,5211,0.2237556413107463,0.6303616979527765,1.4050627434011251,11.244326806994714,0.04132127523038953
005680,0000354950,2023,2024-01-31,15143.0,76530.0,152669.0,49825.0,29775.0,22015.0,1044.0,5211,0.19787011629426368,0.6510518750816673,1.3524869407222349,11.245438099803966,-0.030075665648049865
005680,0000354950,2024,2025-01-31,14806.0,96119.0,159514.0,56118.0,31683.0,28661.0,6640.0,5211,0.15403822345217907,0.5838387831750226,1.1054394473326123,11.473342286134198,0.04483555928184502
003062,0000723254,2014,2015-05-31,430.618,4192.46,4476.886,1300.0,1735.807,621.058,1932.455,2320,0.10271248861050553,0.31008047781016396,2.7949193151042255,8.3410429528051,
003062,0000723254,2015,2016-05-31,693.52,4104.393,4905.458,1050.0,1590.035,815.555,1842.659,2320,0.16897017415242643,0.2558234555024336,1.9496355242748806,8.319813142499806,0.09572993370838545
003062,0000723254,2016,2017-05-31,480.708,6844.057,5323.381,2770.624,1954.478,1130.852,2302.793,2320,0.07023728762048592,0.4048218768487755,1.7283234234011169,8.831135963440289,0.0851955107963418
003062,0000723254,2017,2018-05-31,842.586,6958.214,6476.632,2535.309,1977.932,775.857,3016.526,2320,0.12109228028916616,0.36436203313091553,2.5493512335391704,8.84767811120329,0.21663882408567026
003062,0000723254,2018,2019-05-31,884.981,7436.662,6892.303,2537.507,2236.28,1127.733,3002.721,7200,0.11900245029288678,0.34121585732953846,1.9829871077639833,8.914177371236981,0.06418011707319482
003062,0000723254,2019,2020-05-31,876.037,7669.885,7085.12,2662.4,2309.699,885.195,3235.202,7200,0.11421774902752779,0.3471238486626592,2.609254458057264,8.945056900767803,0.027975699849527746
003062,0000723254,2020,2021-05-31,1110.968,8236.823,7116.34,1773.607,2843.309,1934.085,3687.847,7200,0.13487821700187075,0.21532658890448417,1.4701055020849654,9.016369990304396,0.0044064179576353
003062,0000723254,2021,2022-05-31,1235.757,8147.256,7854.459,2612.996,2631.983,1432.89,3308.196,7200,0.15167769369220754,0.3207209887598966,1.8368353467467844,9.00543646242651,0.1037217165003359
003062,0000723254,2022,2023-05-31,1348.01,8546.356,8815.769,2624.683,2938.459,1230.062,3863.986,7200,0.15772921230990145,0.3071113583379864,2.3888706422928276,9.053260272251862,0.12239035177343216
003062,0000723254,2023,2024-05-31,1571.592,9168.817,9596.615,2172.758,3185.207,1828.519,4316.372,7200,0.17140619122401507,0.23697255600149944,1.7419600233850454,9.123563549294722,0.08857378182209619
003062,0000723254,2024,2025-05-31,1812.281,9825.241,10340.181,2603.737,3436.169,1644.502,4684.481,7200,0.18445155696435334,0.2650048991164695,2.089489097611313,9.192709965698711,0.07748211218226442
010903,0000731766,2014,2014-12-31,5619.0,86382.0,130474.0,16007.0,23556.0,30623.0,32454.0,6324,0.06504827394596097,0.18530480887221876,0.7692257453547987,11.36653459975441,
010903,0000731766,2015,2015-12-31,5813.0,111383.0,157107.0,25460.0,31639.0,42898.0,33830.0,6324,0.05218929280051714,0.22858066311735184,0.7375402116648795,11.620729991598665,0.2041249597620982
010903,0000731766,2016,2016-12-31,7017.0,122810.0,184840.0,25777.0,33879.0,49252.0,38274.0,6324,0.05713704095757675,0.2098933311619575,0.6878705433281898,11.71839372460443,0.1765230066133272
010903,0000731766,2017,2017-12-31,10558.0,139058.0,201159.0,28835.0,37084.0,50463.0,47776.0,6324,0.07592515353305815,0.2073595190496052,0.7348750569724353,11.842646391268554,0.08828716727980956
010903,0000731766,2018,2018-12-31,11986.0,152221.0,226247.0,34581.0,38692.0,53209.0,51696.0,6324,0.07874077821062797,0.2271762765978413,0.727170215565036,11.933088691238774,0.1247172634582594
010903,0000731766,2019,2019-12-31,13839.0,173889.0,242155.0,36808.0,42634.0,61782.0,57616.0,6324,0.07958525266118041,0.21167526410526255,0.6900715418730374,12.066172443597603,0.07031253453084463
010903,0000731766,2020,2020-12-31,15403.0,197289.0,257141.0,38648.0,53718.0,72420.0,65491.0,6324,0.07807328335588908,0.19589536162685198,0.7417564208782105,12.192424937795547,0.06188598211889085
010903,0000731766,2021,2021-12-31,17285.0,212206.0,287597.0,42383.0,61758.0,78292.0,71760.0,6324,0.08145387029584461,0.19972573819778894,0.7888162264343739,12.265312779974348,0.11844085540617799
010903,0000731766,2022,2022-12-31,20120.0,245705.0,324162.0,54513.0,69069.0,89237.0,77772.0,6324,0.08188681549012027,0.22186361693901224,0.7739950917220435,12.411886908322561,0.12713971286209524
010903,0000731766,2023,2023-12-31,22381.0,273720.0,371622.0,58263.0,78437.0,99054.0,88756.0,6324,0.08176603828730089,0.21285620341955283,0.7918610051083248,12.519860965066433,0.14640827734281014
010903,0000731766,2024,2024-12-31,14405.0,298278.0,400278.0,72359.0,85779.0,103769.0,92658.0,6324,0.04829387350055988,0.2425891282628957,0.8266341585637329,12.605781216525958,0.07711061239646733
001300,0000773840,2014,2014-12-31,4239.0,45451.0,40306.0,6046.0,22191.0,14773.0,17657.0,3822,0.09326527469142593,0.13302237574530815,1.502132268327354,10.7243901015638,
001300,0000773840,2015,2015-12-31,4768.0,49316.0,38581.0,5554.0,20053.0,18371.0,18283.0,3822,0.09668261821721146,0.11262065049882392,1.0915573458167764,10.806003850988443,-0.042797598372450785
001300,0000773840,2016,2016-12-31,4809.0,54146.0,39302.0,12182.0,23058.0,16331.0,19369.0,9997,0.0888154249621394,0.22498430170280354,1.4119159879982854,10.899439380817963,0.018687955211114327
001300,0000773840,2017,2017-12-31,1655.0,59387.0,40534.0,12573.0,26002.0,18861.0,17276.0,9997,0.02786805193055719,0.21171300116187045,1.378611950585865,10.991830626179583,0.0313470052414635
001300,0000773840,2018,2018-12-31,6765.0,57773.0,41802.0,9756.0,24362.0,18924.0,18180.0,9997,0.1170962214183096,0.16886781022276842,1.2873599661805115,10.9642768174945,0.03128238022400942
001300,0000773840,2019,2019-12-31,6143.0,58679.0,36709.0,11644.0,24303.0,18098.0,18494.0,9997,0.1046882189539699,0.19843555616148878,1.342855564150735,10.97983719053025,-0.12183627577627865
001300,0000773840,2020,2020-12-31,4779.0,64586.0,32637.0,16983.0,28175.0,19197.0,17549.0,9997,0.07399436410367571,0.26295172328368377,1.4676772412356098,11.075752948017643,-0.11092647579612624
001300,0000773840,2021,2021-12-31,5542.0,64470.0,34392.0,15101.0,25372.0,19508.0,18569.0,9997,0.08596246316116023,0.23423297657825345,1.3005946278449867,11.073955278304666,0.05377332475411345
001300,0000773840,2022,2022-12-31,4966.0,62275.0,35466.0,15898.0,24982.0,19938.0,16697.0,9997,0.07974307507025291,0.25528703331995184,1.2529842511786538,11.039315340130381,0.03122819260293097
001300,0000773840,2023,2023-12-31,5658.0,61525.0,36662.0,17459.0,23502.0,18539.0,15856.0,9997,0.09196261682242991,0.28377082486793986,1.2677059172555154,11.027198875259257,0.033722438391699194
001300,0000773840,2024,2024-12-31,5705.0,75196.0,38498.0,26406.0,27908.0,21256.0,18619.0,9997,0.07586839725517315,0.3511622958668014,1.3129469326307865,11.227853317033851,0.05007910097648782
012141,0000789019,2014,2014-06-30,22074.0,172384.0,86451.0,20645.0,114246.0,45625.0,89784.0,7372,0.12805132726935214,0.11976169482086504,2.504021917808219,12.05747982548026,
012141,0000789019,2015,2015-06-30,12193.0,176223.0,93580.0,27808.0,124712.0,49858.0,80083.0,7372,0.06919074127667785,0.1578000601510586,2.501343816438686,12.079505517450139,0.08246289805785945
012141,0000789019,2016,2016-06-30,16798.0,193694.0,85320.0,41544.0,139660.0,59357.0,71997.0,7372,0.0867244209939389,0.2144826375623406,2.3528817157201343,12.174034873179655,-0.08826672365890142
012141,0000789019,2017,2017-06-30,21204.0,241086.0,89950.0,78473.0,159851.0,64527.0,72394.0,7372,0.0879520171225206,0.3254979550865666,2.4772730794861064,12.392908995291261,0.054266291608063844
012141,0000789019,2018,2018-06-30,16571.0,258848.0,110360.0,81935.0,169662.0,58488.0,82718.0,7372,0.06401826554580294,0.3165371183088144,2.900800164136233,12.46399629581768,0.22690383546414683
012141,0000789019,2019,2019-06-30,39240.0,286556.0,125843.0,79107.0,175552.0,69420.0,102330.0,7372,0.13693658482111698,0.27606122363517077,2.5288389513108616,12.565689258514816,0.14029539688292858
012141,0000789019,2020,2020-06-30,44281.0,301311.0,143015.0,76205.0,181915.0,72310.0,118304.0,7372,0.14696111326835065,0.2529114436578817,2.5157654542940118,12.6158982329153,0.1364557424727637
012141,0000789019,2021,2021-06-30,61271.0,333779.0,168088.0,71453.0,184406.0,88657.0,141988.0,7372,0.18356757015869782,0.21407278468687366,2.0799936835218875,12.718234376307526,0.17531727441177503
012141,0000789019,2022,2022-06-30,72738.0,364840.0,198270.0,72363.0,169684.0,95082.0,166542.0,7372,0.19936958666812848,0.19834173884442496,1.7846069708251824,12.807214180294094,0.17956070629670173
012141,0000789019,2023,2023-06-30,72361.0,411976.0,211915.0,70588.0,184257.0,104149.0,206223.0,7372,0.175643726819038,0.17134007806279977,1.76916725076573,12.92872037420774,0.06882029555656421
012141,0000789019,2024,2024-06-30,88136.0,512163.0,245122.0,82981.0,159734.0,125286.0,268477.0,7372,0.17208583985957596,0.1620206848210433,1.2749549031815206,13.146398212731052,0.1566996201307127
024800,0000804328,2014,2014-09-30,7967.0,48574.0,26487.0,,22413.0,6013.0,39169.0,3674,0.16401778729361385,,3.7274239148511557,10.790843687312167,
024800,0000804328,2015,2015-09-30,5271.0,50796.0,25281.0,9969.0,22099.0,6100.0,31421.0,3674,0.10376801322938814,0.19625561067800615,3.6227868852459015,10.835572890308924,-0.04553177030241251
024800,0000804328,2016,2016-09-30,5705.0,52359.0,23554.0,10008.0,22981.0,7311.0,31778.0,3674,0.10895930021581772,0.191141924024523,3.143345643550814,10.865879121292947,-0.06831217119575961
